reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.9,0.01,0.1,0.1,1e-08,1.0,0.28485212150305383,0.13643464870440816
300,gold,0.9,0.01,0.3,0.1,1e-08,1.0,1.2157377923567227,0.4467876460507748
300,gold,0.9,0.01,0.5,0.1,1e-08,1.0,1.8280315758594028,0.653281126376029
300,gold,0.9,0.01,0.7,0.1,1e-08,1.0,2.3225127343520824,0.887574830221519
300,gold,0.9,0.01,0.9,0.1,1e-08,1.0,2.2058063311731604,0.5319006296530182
300,gold,0.9,0.01,1.0,0.1,1e-08,1.0,2.281029415686589,0.4681501512846125
300,gold,0.9,0.03,0.1,0.1,1e-08,1.0,0.31306077819558964,0.17916354569313203
300,gold,0.9,0.03,0.3,0.1,1e-08,1.0,1.1853166920020273,0.46801191763148253
300,gold,0.9,0.03,0.5,0.1,1e-08,1.0,1.8357751286769615,0.5204856005258215
300,gold,0.9,0.03,0.7,0.1,1e-08,1.0,2.0863343734165407,0.7515016867664278
300,gold,0.9,0.03,0.9,0.1,1e-08,1.0,2.2970696322372466,0.7454656886132169
300,gold,0.9,0.03,1.0,0.1,1e-08,1.0,2.349062058297998,0.7237009832761995
300,gold,0.9,0.05,0.1,0.1,1e-08,1.0,0.3180387764354492,0.20159735781783425
300,gold,0.9,0.05,0.3,0.1,1e-08,1.0,1.4281323839240487,0.7494593716341099
300,gold,0.9,0.05,0.5,0.1,1e-08,1.0,1.888320665653253,0.5919330894877954
300,gold,0.9,0.05,0.7,0.1,1e-08,1.0,2.0597850494706247,0.6899942838543079
300,gold,0.9,0.05,0.9,0.1,1e-08,1.0,2.3888860442168722,0.7491476436907265
300,gold,0.9,0.05,1.0,0.1,1e-08,1.0,2.623405072405794,0.9200183344817513
300,gold,0.9,0.07,0.1,0.1,1e-08,1.0,0.2970205616449323,0.14417109489447033
300,gold,0.9,0.07,0.3,0.1,1e-08,1.0,1.2693895511640934,0.5767981608344003
300,gold,0.9,0.07,0.5,0.1,1e-08,1.0,2.0973965917273385,0.7218714108337216
300,gold,0.9,0.07,0.7,0.1,1e-08,1.0,2.1665354561698273,0.7041605949874105
