reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,7,0.005,8.077858673138294,4.64511215301374,"{'200': 0.009576161308556586, '400': 0.017357401664513054, '600': 0.0707401027603017, '800': 0.0948720713894214, '1000': 0.11390191432016053}","{'200': 0.02734900705571798, '400': 0.061592963558714076, '600': 0.4141126876703827, '800': 0.5659423562865914, '1000': 0.6975454440598864}",22.711111111111112,16.122616581439217
300,3,0.98,0.83,0.6,1e-08,4,0.3,0.2,0.06,7,0.01,7.374902436639374,4.444729766824857,"{'200': 0.014876596536484182, '400': 0.02549489018644952, '600': 0.023343935515227142, '800': 0.028709605609022443, '1000': 0.03320974518512453}","{'200': 0.038184441542453734, '400': 0.0821277771005404, '600': 0.04420497100678803, '800': 0.05330109801566092, '1000': 0.06687493256409185}",21.42222222222222,12.845213356454595
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,3,0.005,9.393515036758496,4.6110110623763445,"{'200': 0.009092643790106866, '400': 0.020376588783854007, '600': 0.006065995099567307, '800': 0.006473447188203573, '1000': 0.006151301771533268}","{'200': 0.03146475940656613, '400': 0.08657194430770586, '600': 0.01567267400152746, '800': 0.01257566873812946, '1000': 0.00951427729047842}",16.044444444444444,8.648585126560183
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,3,0.01,9.451739694731133,4.823986585610586,"{'200': 0.010261596067538525, '400': 0.02036626273081255, '600': 0.013428588602606937, '800': 0.017338625827261724, '1000': 0.019972951368751855}","{'200': 0.032884693574792796, '400': 0.08012772545958541, '600': 0.044280481485344664, '800': 0.05359642718054455, '1000': 0.0669460053490802}",15.822222222222223,13.233440619025876
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,5,0.005,9.237460330159744,4.727183852608383,"{'200': 0.00823191560828558, '400': 0.017405901801236766, '600': 0.008145827152642521, '800': 0.010193328939305331, '1000': 0.011739127665362186}","{'200': 0.026494714100487832, '400': 0.06949862683424818, '600': 0.016635280677130732, '800': 0.01838780365184479, '1000': 0.023293857408766737}",15.4,9.574038971208662
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,5,0.01,8.752191730894024,4.660144698239628,"{'200': 0.010970311620416253, '400': 0.022177916672475744, '600': 0.01059149837291988, '800': 0.012920974861461161, '1000': 0.015264871813506935}","{'200': 0.04095759365344815, '400': 0.09395948787517198, '600': 0.02775396615385487, '800': 0.033477175448068594, '1000': 0.04468059600808306}",15.488888888888889,9.044635542616707
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,7,0.005,7.960399498626555,4.18568494614496,"{'200': 0.007530062435465901, '400': 0.018076279534791264, '600': 0.011308247987592732, '800': 0.013610462700162503, '1000': 0.015976302030509627}","{'200': 0.02104218028302091, '400': 0.08094283756095141, '600': 0.02951570570087004, '800': 0.036973066379588804, '1000': 0.049848159109363334}",20.155555555555555,10.349354366455383
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.04,7,0.01,7.652960681298948,4.320915305342631,"{'200': 0.011382200297573815, '400': 0.024095286122441193, '600': 0.08873694718374345, '800': 0.12325717369061803, '1000': 0.14776668717408045}","{'200': 0.03412873711530088, '400': 0.0919892652594429, '600': 0.534957107552613, '800': 0.7647798579965716, '1000': 0.9429508995119676}",21.466666666666665,15.75027336623435
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,3,0.005,8.026482118569485,4.394004134191881,"{'200': 0.010749525021312661, '400': 0.02155566145069077, '600': 0.01374693425550299, '800': 0.016828661860191527, '1000': 0.019000953013105604}","{'200': 0.029204983995939224, '400': 0.08211501712620559, '600': 0.02894564203070681, '800': 0.03302961803360356, '1000': 0.04146662960099507}",19.68888888888889,11.436437328356767
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,3,0.01,8.149590189437374,4.77897942199518,"{'200': 0.016166165891336445, '400': 0.02981614271984011, '600': 0.06645159319593012, '800': 0.0922872590341222, '1000': 0.11298623865286778}","{'200': 0.05276407600718969, '400': 0.1049699498437129, '600': 0.3546288540694982, '800': 0.4959888237634173, '1000': 0.6301762608115048}",21.933333333333334,25.6319245386599
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,5,0.005,9.615210550177347,4.822316941304984,"{'200': 0.007678875312220009, '400': 0.01859183967154808, '600': 0.014174342636796457, '800': 0.017666090811252554, '1000': 0.021296356397385734}","{'200': 0.022837056532365188, '400': 0.081649084628519, '600': 0.055273788495424546, '800': 0.07270328636438547, '1000': 0.09733379628610832}",16.977777777777778,16.534796828895104
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,5,0.01,9.483171542612295,4.687135906268015,"{'200': 0.008024590571713201, '400': 0.01935549861660135, '600': 0.008452453854602466, '800': 0.010176247395893243, '1000': 0.011486511676711662}","{'200': 0.02911270916281095, '400': 0.08444865386634155, '600': 0.022107347794639715, '800': 0.025124817992115564, '1000': 0.032230487547003674}",14.244444444444444,9.133955101842199
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,7,0.005,8.483474677974236,4.68089948858532,"{'200': 0.011122557202882358, '400': 0.025278682903191893, '600': 0.012999500773525179, '800': 0.016275651567063076, '1000': 0.018502630277052137}","{'200': 0.03334036191274402, '400': 0.10665605992801974, '600': 0.02989435699169886, '800': 0.03424679578214707, '1000': 0.04177105205168154}",17.8,8.389411315594332
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.1,0.06,7,0.01,8.153471833302218,4.717969660119277,"{'200': 0.01014564207811669, '400': 0.01841526106272844, '600': 0.021579007005878763, '800': 0.029115501844439534, '1000': 0.036270432012523716}","{'200': 0.036291602277865605, '400': 0.07445781738850157, '600': 0.07012285100138747, '800': 0.09080191960494043, '1000': 0.1200982342694904}",19.511111111111113,14.866251447448526
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,3,0.005,9.925647385124142,4.784124605576331,"{'200': 0.008668338858765008, '400': 0.024972369478861375, '600': 0.007504047169755142, '800': 0.0075402364484419, '1000': 0.0075173218314382}","{'200': 0.032465248754670224, '400': 0.12617514220791343, '600': 0.02310047484027318, '800': 0.018041962562954022, '1000': 0.017153424606779013}",13.977777777777778,8.835506371425815
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,3,0.01,9.450887626565677,4.858942001431073,"{'200': 0.0088641891717207, '400': 0.018668544790602586, '600': 0.00660828965411265, '800': 0.0075765729467201495, '1000': 0.007688006963813672}","{'200': 0.03040367534007582, '400': 0.0792906024276325, '600': 0.015158306377067065, '800': 0.013273234315923308, '1000': 0.012578748630642914}",13.88888888888889,9.10243489334883
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,5,0.005,8.94046723737899,5.014555194645329,"{'200': 0.012330506178799066, '400': 0.024180380430319236, '600': 0.05900692022376061, '800': 0.07988926836739522, '1000': 0.08752557058127543}","{'200': 0.043326246363629, '400': 0.11066670228528105, '600': 0.308409832219989, '800': 0.4323129823410582, '1000': 0.47604663893434257}",21.42222222222222,29.490856503057874
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,5,0.01,9.525396253922533,4.906881258649656,"{'200': 0.008047871159919567, '400': 0.015082922631853771, '600': 0.07389505278391319, '800': 0.10017521883200273, '1000': 0.12015008893532794}","{'200': 0.021547692879487847, '400': 0.05704823406626446, '600': 0.45900727418430115, '800': 0.628501560951625, '1000': 0.7685253689118621}",18.266666666666666,15.69345227935665
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,7,0.005,8.032730618449476,4.822161551978362,"{'200': 0.04853263320369917, '400': 0.11626458026418411, '600': 0.20458393116565324, '800': 0.30601344439650907, '1000': 0.3719749355115895}","{'200': 0.30909738489250965, '400': 0.6647191461282113, '600': 0.9407053128648925, '800': 1.1877886572851448, '1000': 1.4115268044238578}",26.355555555555554,32.38048490169868
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.04,7,0.01,7.106311616040393,4.869677339087006,"{'200': 0.07226515192955728, '400': 0.1479507289157691, '600': 0.25069575932057214, '800': 0.3687717538385449, '1000': 0.46980984325281916}","{'200': 0.4628571979418738, '400': 0.6844584973656203, '600': 0.9277481751601329, '800': 1.1572957972699836, '1000': 1.4016555931133696}",37.44444444444444,41.07475870250653
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,3,0.005,7.841867349387949,4.852125268176894,"{'200': 0.03959761651020271, '400': 0.10475550090288684, '600': 0.17824515981260852, '800': 0.26326779208712864, '1000': 0.31582876205994637}","{'200': 0.18865295369492682, '400': 0.5323903964979493, '600': 0.7583024445186106, '800': 0.9534638335157196, '1000': 1.1312390495600118}",29.288888888888888,31.639372252672935
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,3,0.01,8.757619720688766,4.665471708841196,"{'200': 0.010637320628701855, '400': 0.01734493094050556, '600': 0.008683994910018146, '800': 0.011154161540794856, '1000': 0.01303736524032245}","{'200': 0.03885407819928879, '400': 0.06533686012015648, '600': 0.01971282047332297, '800': 0.024185947351424698, '1000': 0.031125769748437507}",18.68888888888889,10.114504924935437
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,5,0.005,7.671011903174475,4.39243408775713,"{'200': 0.011955093350880646, '400': 0.02368300469078419, '600': 0.017332080604654417, '800': 0.02224401531485601, '1000': 0.02585580123867984}","{'200': 0.03699511797426616, '400': 0.08955805886873297, '600': 0.04273267009518163, '800': 0.05369966120118589, '1000': 0.0693675718292516}",20.844444444444445,11.665629583534997
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,5,0.01,9.170746548612776,4.766127149214417,"{'200': 0.007857365879892268, '400': 0.01969107909874087, '600': 0.010120630405818398, '800': 0.011868115152613684, '1000': 0.012721901727244488}","{'200': 0.021462660329857528, '400': 0.09089992439694561, '600': 0.022868156835855403, '800': 0.02294967813671107, '1000': 0.02559256244454211}",17.11111111111111,10.5033798205302
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,7,0.005,7.565639473380091,4.199581139586228,"{'200': 0.020003337406994972, '400': 0.027710228331569962, '600': 0.017546063078990242, '800': 0.026758066189884747, '1000': 0.02995908809123633}","{'200': 0.07483214940907582, '400': 0.10208895245957432, '600': 0.058174781181261744, '800': 0.08040586114844013, '1000': 0.09638184877930848}",20.044444444444444,9.244711534603159
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.05,0.06,7,0.01,7.904036767385835,4.603869810429867,"{'200': 0.012926893616657342, '400': 0.026238390664765743, '600': 0.026711508457157633, '800': 0.030607752746215924, '1000': 0.03460822737489994}","{'200': 0.039658868611884314, '400': 0.10897491898907286, '600': 0.08657476610219403, '800': 0.09917917876483118, '1000': 0.12256837221781285}",20.155555555555555,11.635110763079817
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.2,0.04,3,0.005,8.465360339938304,4.657391143459243,"{'200': 0.01627436832781514, '400': 0.02670239729073108, '600': 0.01515779383984849, '800': 0.017885328156825888, '1000': 0.018841064582278775}","{'200': 0.05560715147837483, '400': 0.09827737489947916, '600': 0.036965623951030875, '800': 0.04100450899584505, '1000': 0.04712989227352312}",17.555555555555557,11.484396284728742
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.2,0.04,3,0.01,9.016900907628163,4.4999292255057215,"{'200': 0.011595221578224247, '400': 0.02472197902406747, '600': 0.008064303147078384, '800': 0.008631609342360376, '1000': 0.007861916121886976}","{'200': 0.04203571223099989, '400': 0.10809559889120908, '600': 0.020260798375502865, '800': 0.017690257740951322, '1000': 0.01321014464097513}",15.155555555555555,8.145770696926938
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.2,0.04,5,0.005,8.195033824928215,4.814482328486496,"{'200': 0.01879802569585765, '400': 0.026846310219486344, '600': 0.026455026669267884, '800': 0.03732994942357568, '1000': 0.04321629354659949}","{'200': 0.06627905685979042, '400': 0.09124842036010265, '600': 0.07128542854239778, '800': 0.09147208596190627, '1000': 0.11077094854956959}",21.488888888888887,13.663613028319206
300,3,0.98,0.83,0.6,1e-08,4,0.4,0.2,0.04,5,0.01,9.224616191517542,4.909918615876823,"{'200': 0.011009893437810734, '400': 0.024941706638098846, '600': 0.013535600407562702, '800': 0.016136140158256825, '1000': 0.018113320647749842}","{'200': 0.03658717702117071, '400': 0.10778423780646303, '600': 0.03260218702090549, '800': 0.03705724849167681, '1000': 0.04615886047525095}",17.355555555555554,11.019488908405377
