input_scale,leaking_rate,ridge_alpha,cycle_weight,connect_weight,combine_factor,mean_T_VPT,std_dev
0.5,0.5,1e-06,1.0,0.6,0.4,6.828000000000003,1.674567406824816
0.5,0.5,1e-06,1.0,0.6,0.5,8.115000000000006,1.6432391791823873
0.5,0.5,1e-06,1.0,0.6,0.6,8.750000000000004,1.8154062906137562
0.5,0.5,1e-06,1.0,0.6,0.7,8.810000000000006,1.4427404478976829
0.5,0.5,1e-06,1.0,0.8,0.3,6.316000000000007,1.659260076058001
0.5,0.5,1e-06,1.0,0.8,0.4,7.199000000000003,2.0163876115469455
0.5,0.5,1e-06,1.0,0.8,0.5,7.6460000000000035,1.6336596952854054
0.5,0.5,1e-06,1.0,0.8,0.6,8.489000000000004,1.7125825527547587
0.5,0.5,1e-06,1.0,0.8,0.7,9.039000000000005,1.3785133296417564
0.5,0.5,1e-06,1.0,1.0,0.3,6.952000000000005,2.0592270394495094
0.5,0.5,1e-06,1.0,1.0,0.4,7.768000000000008,1.733625103648423
0.5,0.5,1e-06,1.0,1.0,0.5,7.498000000000003,1.4738371687537264
0.5,0.5,1e-06,1.0,1.0,0.6,8.406000000000004,1.8120275936088865
0.5,0.5,1e-06,1.0,1.0,0.7,8.930000000000003,1.1214900802057948
0.5,0.5,1e-07,0.6,0.6,0.3,12.384000000000004,1.1279290757844678
0.5,0.5,1e-07,0.6,0.6,0.4,12.431000000000003,1.0378916128382611
0.5,0.5,1e-07,0.6,0.6,0.5,12.760000000000003,1.4972508139920992
0.5,0.5,1e-07,0.6,0.6,0.6,12.362000000000005,1.9075523583901943
0.5,0.5,1e-07,0.6,0.6,0.7,11.963000000000006,0.7778759541212211
0.5,0.5,1e-07,0.6,0.8,0.3,12.73,1.4658035339021376
0.5,0.5,1e-07,0.6,0.8,0.4,12.530000000000005,1.3500740720419726
0.5,0.5,1e-07,0.6,0.8,0.5,12.359000000000005,1.0192050824049137
0.5,0.5,1e-07,0.6,0.8,0.6,12.707000000000004,1.1168039219128842
0.5,0.5,1e-07,0.6,0.8,0.7,12.386000000000006,1.0680842663385708
0.5,0.5,1e-07,0.6,1.0,0.3,12.994,1.6289272543609776
0.5,0.5,1e-07,0.6,1.0,0.4,12.568000000000007,1.1821742680332734
0.5,0.5,1e-07,0.6,1.0,0.5,12.696000000000002,1.2115378656897184
0.5,0.5,1e-07,0.6,1.0,0.6,12.483000000000004,1.0534377057994466
0.5,0.5,1e-07,0.6,1.0,0.7,12.322000000000003,0.8497270149877554
0.5,0.5,1e-07,0.8,0.6,0.3,11.524000000000004,1.1744036784683558
0.5,0.5,1e-07,0.8,0.6,0.4,11.594000000000005,1.2694896612418691
0.5,0.5,1e-07,0.8,0.6,0.5,11.315000000000003,0.7762699272804517
0.5,0.5,1e-07,0.8,0.6,0.6,11.290000000000004,0.8318052656722006
0.5,0.5,1e-07,0.8,0.6,0.7,11.328000000000007,1.1666259040497928
0.5,0.5,1e-07,0.8,0.8,0.3,11.439000000000004,1.0958553736693544
0.5,0.5,1e-07,0.8,0.8,0.4,11.280000000000005,1.0465753675679537
0.5,0.5,1e-07,0.8,0.8,0.5,11.569000000000006,1.4681753982409607
0.5,0.5,1e-07,0.8,0.8,0.6,11.277000000000006,0.9233043918448579
0.5,0.5,1e-07,0.8,0.8,0.7,11.224000000000007,0.8357415868556488
0.5,0.5,1e-07,0.8,1.0,0.3,11.695000000000006,1.392334370760125
0.5,0.5,1e-07,0.8,1.0,0.4,11.564000000000005,1.1584230660686965
0.5,0.5,1e-07,0.8,1.0,0.5,11.641000000000005,1.6221279234388364
0.5,0.5,1e-07,0.8,1.0,0.6,11.782000000000005,1.236622820426664
0.5,0.5,1e-07,0.8,1.0,0.7,11.564000000000009,1.5680765287446916
0.5,0.5,1e-07,1.0,0.6,0.3,6.571000000000003,1.9754642492335805
0.5,0.5,1e-07,1.0,0.6,0.4,6.8600000000000065,1.7307223925286235
0.5,0.5,1e-07,1.0,0.6,0.5,7.881000000000006,2.0849601914664975
0.5,0.5,1e-07,1.0,0.6,0.6,8.714000000000002,1.9485492038950394
0.5,0.5,1e-07,1.0,0.6,0.7,9.030000000000006,0.8084182086024555
0.5,0.5,1e-07,1.0,0.8,0.3,6.854000000000006,1.9331435539038453
0.5,0.5,1e-07,1.0,0.8,0.4,7.106000000000004,1.8591944492171866
0.5,0.5,1e-07,1.0,0.8,0.5,7.602000000000001,1.63216298205786
0.5,0.5,1e-07,1.0,0.8,0.6,8.939000000000004,2.2866173707028468
0.5,0.5,1e-07,1.0,0.8,0.7,9.261000000000003,1.558107505918643
0.5,0.5,1e-07,1.0,1.0,0.3,6.5620000000000065,1.4946959557047041
0.5,0.5,1e-07,1.0,1.0,0.4,7.7790000000000035,1.8527220514691325
0.5,0.5,1e-07,1.0,1.0,0.5,7.640000000000001,1.86715826859964
0.5,0.5,1e-07,1.0,1.0,0.6,8.386000000000003,1.6905395588391328
0.5,0.5,1e-07,1.0,1.0,0.7,9.161000000000005,1.9509226022577124
0.5,0.6,1e-06,0.6,0.6,0.3,11.565000000000003,1.0327027645939557
0.5,0.6,1e-06,0.6,0.6,0.4,11.313000000000006,0.9326794733454793
0.5,0.6,1e-06,0.6,0.6,0.5,11.166000000000007,0.8452242306039288
0.5,0.6,1e-06,0.6,0.6,0.6,11.335000000000004,1.040728110507253
0.5,0.6,1e-06,0.6,0.6,0.7,11.063000000000006,0.9051469493955123
0.5,0.6,1e-06,0.6,0.8,0.3,11.314000000000005,1.0605489144777789
0.5,0.6,1e-06,0.6,0.8,0.4,11.179000000000006,1.1903692704367008
0.5,0.6,1e-06,0.6,0.8,0.5,10.952000000000007,0.8388659010831204
0.5,0.6,1e-06,0.6,0.8,0.6,11.071000000000002,0.8121693173224424
0.5,0.6,1e-06,0.6,0.8,0.7,11.017000000000005,1.0550881479762757
0.5,0.6,1e-06,0.6,1.0,0.3,11.451000000000004,0.9976266836848308
0.5,0.6,1e-06,0.6,1.0,0.4,11.441000000000004,1.0389316628152208
0.5,0.6,1e-06,0.6,1.0,0.5,11.072000000000005,0.8664271463891254
0.5,0.6,1e-06,0.6,1.0,0.6,11.144000000000007,0.9879595133405017
0.5,0.6,1e-06,0.6,1.0,0.7,11.064000000000004,0.9840243899416313
0.5,0.6,1e-06,0.8,0.6,0.3,9.827000000000004,0.8196651755442569
0.5,0.6,1e-06,0.8,0.6,0.4,9.969000000000005,1.0748297539610647
0.5,0.6,1e-06,0.8,0.6,0.5,10.133000000000006,0.9917313144193872
0.5,0.6,1e-06,0.8,0.6,0.6,10.279000000000002,1.0917412697154945
0.5,0.6,1e-06,0.8,0.6,0.7,10.152000000000001,0.9314805419331113
0.5,0.6,1e-06,0.8,0.8,0.3,10.119000000000003,1.2085441655148592
0.5,0.6,1e-06,0.8,0.8,0.4,9.889000000000005,0.8055675018271299
0.5,0.6,1e-06,0.8,0.8,0.5,10.321000000000005,1.226824763362721
0.5,0.6,1e-06,0.8,0.8,0.6,10.234000000000005,1.0793164503517954
0.5,0.6,1e-06,0.8,0.8,0.7,9.933000000000005,0.833409263207461
0.5,0.6,1e-06,0.8,1.0,0.3,10.129000000000005,1.4423657649847326
0.5,0.6,1e-06,0.8,1.0,0.4,9.973,1.152723297240062
0.5,0.6,1e-06,0.8,1.0,0.5,10.280000000000005,1.188208735870933
0.5,0.6,1e-06,0.8,1.0,0.6,10.313000000000006,0.9751364007153055
0.5,0.6,1e-06,0.8,1.0,0.7,9.827000000000004,0.7160803027594049
0.5,0.6,1e-06,1.0,0.6,0.3,7.490000000000005,2.2810655404876026
0.5,0.6,1e-06,1.0,0.6,0.4,7.225000000000006,2.106180191721496
0.5,0.6,1e-06,1.0,0.6,0.5,6.845000000000004,1.6994572663059222
0.5,0.6,1e-06,1.0,0.6,0.6,7.225000000000007,1.9518183829444777
0.5,0.6,1e-06,1.0,0.6,0.7,8.019000000000005,2.121975259045214
0.5,0.6,1e-06,1.0,0.8,0.3,6.777000000000004,2.1064973296921137
0.5,0.6,1e-06,1.0,0.8,0.4,6.392000000000006,1.4192307775693145
0.5,0.6,1e-06,1.0,0.8,0.5,6.488000000000007,1.6059315053886933
0.5,0.6,1e-06,1.0,0.8,0.6,7.120000000000006,2.186000914912891
0.5,0.6,1e-06,1.0,0.8,0.7,7.775000000000003,1.709314189960406
0.5,0.6,1e-06,1.0,1.0,0.3,6.606000000000003,1.7189776031118034
0.5,0.6,1e-06,1.0,1.0,0.4,5.945000000000007,1.112058901317732
0.5,0.6,1e-06,1.0,1.0,0.5,6.489000000000006,1.4144606746035762
0.5,0.6,1e-06,1.0,1.0,0.6,7.151000000000002,1.885868235057796
0.5,0.6,1e-06,1.0,1.0,0.7,7.907000000000004,1.9058990004719556
0.5,0.6,1e-07,0.6,0.6,0.3,12.136000000000006,0.83820283941299
0.5,0.6,1e-07,0.6,0.6,0.4,12.227000000000002,0.9974622799885715
0.5,0.6,1e-07,0.6,0.6,0.5,12.420000000000005,1.1738313337102555
0.5,0.6,1e-07,0.6,0.6,0.6,12.094000000000003,1.393486275497535
0.5,0.6,1e-07,0.6,0.6,0.7,11.909000000000006,1.0090882022895733
0.5,0.6,1e-07,0.6,0.8,0.3,11.867000000000004,1.0297820157683832
0.5,0.6,1e-07,0.6,0.8,0.4,11.916000000000007,0.8895751795098593
0.5,0.6,1e-07,0.6,0.8,0.5,12.044000000000002,0.9090786544628581
0.5,0.6,1e-07,0.6,0.8,0.6,12.435000000000006,1.4516318403782715
0.5,0.6,1e-07,0.6,0.8,0.7,12.091000000000005,1.1523102880734901
0.5,0.6,1e-07,0.6,1.0,0.3,12.129000000000005,1.1332338681843237
0.5,0.6,1e-07,0.6,1.0,0.4,12.179000000000006,1.1308311102901258
0.5,0.6,1e-07,0.6,1.0,0.5,12.152000000000006,0.9799265278580841
0.5,0.6,1e-07,0.6,1.0,0.6,12.211000000000007,1.321612272945436
0.5,0.6,1e-07,0.6,1.0,0.7,11.848000000000008,0.9243462554692395
0.5,0.6,1e-07,0.8,0.6,0.3,10.754000000000007,1.1990179314755882
0.5,0.6,1e-07,0.8,0.6,0.4,10.756000000000004,1.3406058331963193
0.5,0.6,1e-07,0.8,0.6,0.5,10.774000000000006,1.308588552601621
0.5,0.6,1e-07,0.8,0.6,0.6,11.288000000000004,1.4250670159680188
0.5,0.6,1e-07,0.8,0.6,0.7,11.510000000000003,1.3454292995174424
0.5,0.6,1e-07,0.8,0.8,0.3,10.744000000000007,1.2302780173603038
0.5,0.6,1e-07,0.8,0.8,0.4,10.782000000000004,1.3046823368161293
0.5,0.6,1e-07,0.8,0.8,0.5,10.957000000000004,1.7349959654131761
0.5,0.6,1e-07,0.8,0.8,0.6,11.001000000000003,1.2415872905277348
0.5,0.6,1e-07,0.8,0.8,0.7,11.484000000000005,0.9550204186298856
0.5,0.6,1e-07,0.8,1.0,0.3,11.402000000000003,1.6723863190064643
0.5,0.6,1e-07,0.8,1.0,0.4,10.940000000000003,1.371203850636366
0.5,0.6,1e-07,0.8,1.0,0.5,11.163000000000006,1.6711107084810406
0.5,0.6,1e-07,0.8,1.0,0.6,11.228000000000002,1.2890213341911767
0.5,0.6,1e-07,0.8,1.0,0.7,11.433000000000003,0.9403887494010139
0.5,0.6,1e-07,1.0,0.6,0.3,7.017000000000003,2.272754056205822
0.5,0.6,1e-07,1.0,0.6,0.4,7.056000000000006,1.9317618900889393
0.5,0.6,1e-07,1.0,0.6,0.5,6.761000000000007,1.6015302057719674
0.5,0.6,1e-07,1.0,0.6,0.6,7.240000000000007,1.7898715037677955
0.5,0.6,1e-07,1.0,0.6,0.7,8.123000000000006,2.3931007082862172
0.5,0.6,1e-07,1.0,0.8,0.3,6.579000000000005,1.9951488666262465
0.5,0.6,1e-07,1.0,0.8,0.4,6.473000000000004,1.609015537525975
0.5,0.6,1e-07,1.0,0.8,0.5,6.554000000000005,1.6941204207493612
0.5,0.6,1e-07,1.0,0.8,0.6,7.095000000000008,1.6591307965317226
0.5,0.6,1e-07,1.0,0.8,0.7,8.162000000000006,1.9744153565042977
0.5,0.6,1e-07,1.0,1.0,0.3,6.9470000000000045,1.9621546829952023
0.5,0.6,1e-07,1.0,1.0,0.4,6.069000000000008,1.2132184469418488
0.5,0.6,1e-07,1.0,1.0,0.5,6.399000000000004,1.432459074459023
0.5,0.6,1e-07,1.0,1.0,0.6,7.117000000000002,1.8691310815456452
0.5,0.6,1e-07,1.0,1.0,0.7,8.042000000000005,1.8448403724983897
0.7,0.4,1e-06,0.6,0.6,0.3,11.027000000000008,1.2991885929302176
0.7,0.4,1e-06,0.6,0.6,0.4,11.260000000000005,1.4105034562169627
0.7,0.4,1e-06,0.6,0.6,0.5,10.693000000000003,1.2445444949860152
0.7,0.4,1e-06,0.6,0.6,0.6,10.557000000000004,1.468445096011423
0.7,0.4,1e-06,0.6,0.6,0.7,10.477000000000006,1.0400629788623361
0.7,0.4,1e-06,0.6,0.8,0.3,11.030000000000006,1.592551412042947
0.7,0.4,1e-06,0.6,0.8,0.4,11.189000000000005,1.0528147985282093
0.7,0.4,1e-06,0.6,0.8,0.5,10.690000000000007,1.2801484288940868
0.7,0.4,1e-06,0.6,0.8,0.6,10.559000000000008,1.4499582752617401
0.7,0.4,1e-06,0.6,0.8,0.7,10.408000000000003,1.07473531625233
0.7,0.4,1e-06,0.6,1.0,0.3,11.328000000000007,2.0300778310202787
0.7,0.4,1e-06,0.6,1.0,0.4,11.084000000000007,1.102063519040531
0.7,0.4,1e-06,0.6,1.0,0.5,10.967000000000006,1.1617620238241568
0.7,0.4,1e-06,0.6,1.0,0.6,10.639000000000001,1.5940072145382542
0.7,0.4,1e-06,0.6,1.0,0.7,10.659000000000004,1.3918114096385306
0.7,0.4,1e-06,0.8,0.6,0.3,10.913000000000006,1.5085393597781944
0.7,0.4,1e-06,0.8,0.6,0.4,10.564000000000004,1.1243949484055833
0.7,0.4,1e-06,0.8,0.6,0.5,10.383000000000004,1.036132713507294
0.7,0.4,1e-06,0.8,0.6,0.6,10.322000000000001,1.4640068305851575
0.7,0.4,1e-06,0.8,0.6,0.7,10.115000000000006,1.0526894128849227
0.7,0.4,1e-06,0.8,0.8,0.3,10.625000000000004,1.3116077919866092
0.7,0.4,1e-06,0.8,0.8,0.4,10.427000000000001,0.9491949220260288
0.7,0.4,1e-06,0.8,0.8,0.5,10.271000000000004,0.9528583315477724
0.7,0.4,1e-06,0.8,0.8,0.6,9.983000000000004,1.1416177118457858
0.7,0.4,1e-06,0.8,0.8,0.7,10.194,1.1839273626367435
0.7,0.4,1e-06,0.8,1.0,0.3,10.623000000000006,1.2608453513417113
0.7,0.4,1e-06,0.8,1.0,0.4,10.485000000000003,1.0692403845721516
0.7,0.4,1e-06,0.8,1.0,0.5,10.185000000000004,0.7488624706847029
0.7,0.4,1e-06,0.8,1.0,0.6,10.061000000000003,1.3414540618299244
0.7,0.4,1e-06,0.8,1.0,0.7,10.414000000000003,1.198667593622185
0.7,0.4,1e-06,1.0,0.6,0.3,6.933000000000004,1.7210726306579853
0.7,0.4,1e-06,1.0,0.6,0.4,6.518000000000006,1.4143394217796468
0.7,0.4,1e-06,1.0,0.6,0.5,7.939000000000005,2.0105966776059265
0.7,0.4,1e-06,1.0,0.6,0.6,8.392000000000003,2.4338068945583986
0.7,0.4,1e-06,1.0,0.6,0.7,8.113000000000003,1.6720439587522815
0.7,0.4,1e-06,1.0,0.8,0.3,6.739000000000002,2.126974141826833
0.7,0.4,1e-06,1.0,0.8,0.4,6.757000000000005,1.8197172857342423
0.7,0.4,1e-06,1.0,0.8,0.5,7.725000000000003,1.963689130183289
0.7,0.4,1e-06,1.0,0.8,0.6,8.140000000000004,1.999439921578037
0.7,0.4,1e-06,1.0,0.8,0.7,7.8270000000000035,1.8368154507189902
0.7,0.4,1e-06,1.0,1.0,0.3,7.139000000000007,2.384285846957114
0.7,0.4,1e-06,1.0,1.0,0.4,6.917000000000004,1.607597897485561
0.7,0.4,1e-06,1.0,1.0,0.5,7.551000000000004,2.1152633405796077
0.7,0.4,1e-06,1.0,1.0,0.6,8.109000000000004,1.707658923790112
0.7,0.4,1e-06,1.0,1.0,0.7,7.778000000000001,1.760101133457963
0.7,0.4,1e-07,0.6,0.6,0.3,11.840000000000007,0.832370109987139
0.7,0.4,1e-07,0.6,0.6,0.4,11.986000000000008,1.0197274145574406
0.7,0.4,1e-07,0.6,0.6,0.5,11.843000000000004,0.9478454515373227
0.7,0.4,1e-07,0.6,0.6,0.6,12.089000000000002,1.7588345573134505
0.7,0.4,1e-07,0.6,0.6,0.7,11.633000000000003,1.2589086543510621
0.7,0.4,1e-07,0.6,0.8,0.3,11.911000000000003,1.046068353407175
0.7,0.4,1e-07,0.6,0.8,0.4,11.903000000000006,0.953986897184651
0.7,0.4,1e-07,0.6,0.8,0.5,11.808000000000007,0.9667553982264588
0.7,0.4,1e-07,0.6,0.8,0.6,11.830000000000004,1.5264140984673844
0.7,0.4,1e-07,0.6,0.8,0.7,11.368000000000006,0.8263268118607793
0.7,0.4,1e-07,0.6,1.0,0.3,12.395000000000007,1.7618952863323072
0.7,0.4,1e-07,0.6,1.0,0.4,12.392000000000007,1.652893220991606
0.7,0.4,1e-07,0.6,1.0,0.5,11.821000000000005,0.91776848932615
0.7,0.4,1e-07,0.6,1.0,0.6,11.704000000000006,0.8901595362630234
0.7,0.4,1e-07,0.6,1.0,0.7,11.660000000000007,1.0768286771812865
0.7,0.4,1e-07,0.8,0.6,0.3,10.703000000000007,1.3206100862858838
0.7,0.4,1e-07,0.8,0.6,0.4,11.545000000000005,1.5067962702369537
0.7,0.4,1e-07,0.8,0.6,0.5,11.248000000000003,1.1578670044525847
0.7,0.4,1e-07,0.8,0.6,0.6,10.919000000000008,1.0213417645430942
0.7,0.4,1e-07,0.8,0.6,0.7,11.018000000000004,1.1873146171087052
0.7,0.4,1e-07,0.8,0.8,0.3,10.771000000000004,1.3796590158441333
0.7,0.4,1e-07,0.8,0.8,0.4,11.409000000000006,1.3218543792717883
0.7,0.4,1e-07,0.8,0.8,0.5,11.391000000000005,1.4881461621762813
0.7,0.4,1e-07,0.8,0.8,0.6,10.881000000000004,0.9810295612263706
0.7,0.4,1e-07,0.8,0.8,0.7,11.088000000000003,1.2317532220375962
0.7,0.4,1e-07,0.8,1.0,0.3,10.746000000000006,1.540987994761803
0.7,0.4,1e-07,0.8,1.0,0.4,11.412000000000003,1.6991692087605652
0.7,0.4,1e-07,0.8,1.0,0.5,11.18500000000001,1.2135382153026755
0.7,0.4,1e-07,0.8,1.0,0.6,10.936000000000003,0.9988913854869329
0.7,0.4,1e-07,0.8,1.0,0.7,11.100000000000005,1.016287360936857
0.7,0.4,1e-07,1.0,0.6,0.3,6.991000000000007,2.0024532453967567
0.7,0.4,1e-07,1.0,0.6,0.4,6.891000000000004,1.6291160179680249
0.7,0.4,1e-07,1.0,0.6,0.5,8.166000000000007,2.4642572917615553
0.7,0.4,1e-07,1.0,0.6,0.6,8.272000000000002,1.9946368090457
0.7,0.4,1e-07,1.0,0.6,0.7,8.610000000000003,1.8773651749193632
0.7,0.4,1e-07,1.0,0.8,0.3,6.710000000000006,1.8376343488300384
0.7,0.4,1e-07,1.0,0.8,0.4,7.028000000000004,2.2554059501562027
0.7,0.4,1e-07,1.0,0.8,0.5,7.6110000000000015,1.7791849257454926
0.7,0.4,1e-07,1.0,0.8,0.6,7.951000000000006,1.7137383114116342
0.7,0.4,1e-07,1.0,0.8,0.7,7.8640000000000025,1.8638197337725535
0.7,0.4,1e-07,1.0,1.0,0.3,7.007000000000005,2.339156044388661
0.7,0.4,1e-07,1.0,1.0,0.4,6.5460000000000065,1.6365341426319207
0.7,0.4,1e-07,1.0,1.0,0.5,7.3330000000000055,1.7168025512562606
0.7,0.4,1e-07,1.0,1.0,0.6,7.767000000000001,1.9453048604267669
0.7,0.4,1e-07,1.0,1.0,0.7,7.691000000000004,1.6466994261248782
0.7,0.5,1e-06,0.6,0.6,0.3,10.686000000000005,1.499067710278626
0.7,0.5,1e-06,0.6,0.6,0.4,10.499000000000006,1.271306021381163
0.7,0.5,1e-06,0.6,0.6,0.5,10.559000000000005,1.366959765318645
0.7,0.5,1e-06,0.6,0.6,0.6,10.233000000000008,0.9594430676178728
0.7,0.5,1e-06,0.6,0.6,0.7,10.421000000000008,1.0734705398845357
0.7,0.5,1e-06,0.6,0.8,0.3,10.623000000000005,1.26892513569556
0.7,0.5,1e-06,0.6,0.8,0.4,10.567000000000007,1.183795168092861
0.7,0.5,1e-06,0.6,0.8,0.5,10.617000000000004,1.9807904987655796
0.7,0.5,1e-06,0.6,0.8,0.6,10.492000000000008,1.4179054975561682
0.7,0.5,1e-06,0.6,0.8,0.7,10.484000000000007,1.2388801394808107
0.7,0.5,1e-06,0.6,1.0,0.3,10.523000000000007,0.9344361936483395
0.7,0.5,1e-06,0.6,1.0,0.4,10.631000000000004,1.2452545924428473
0.7,0.5,1e-06,0.6,1.0,0.5,10.788000000000006,1.4922117812160571
0.7,0.5,1e-06,0.6,1.0,0.6,10.476000000000008,1.213006183001554
0.7,0.5,1e-06,0.6,1.0,0.7,10.597000000000005,1.2146814397198973
0.7,0.5,1e-06,0.8,0.6,0.3,9.992,1.2542790758041045
0.7,0.5,1e-06,0.8,0.6,0.4,10.442000000000002,1.765048441261601
0.7,0.5,1e-06,0.8,0.6,0.5,10.195000000000004,1.517430393790767
0.7,0.5,1e-06,0.8,0.6,0.6,10.162000000000003,1.428508312891458
0.7,0.5,1e-06,0.8,0.6,0.7,9.729000000000003,1.032036336569601
0.7,0.5,1e-06,0.8,0.8,0.3,9.850000000000005,1.102896187317738
0.7,0.5,1e-06,0.8,0.8,0.4,10.508000000000004,1.5794480048421986
0.7,0.5,1e-06,0.8,0.8,0.5,10.229000000000005,1.4494064302327327
0.7,0.5,1e-06,0.8,0.8,0.6,9.922000000000006,1.0990159234515213
0.7,0.5,1e-06,0.8,0.8,0.7,9.871000000000004,1.2539772725213185
0.7,0.5,1e-06,0.8,1.0,0.3,10.038000000000006,1.2912459099644795
0.7,0.5,1e-06,0.8,1.0,0.4,10.18800000000001,1.0407574165001168
0.7,0.5,1e-06,0.8,1.0,0.5,10.147000000000006,1.065162428928101
0.7,0.5,1e-06,0.8,1.0,0.6,10.029000000000007,1.66160735434097
0.7,0.5,1e-06,0.8,1.0,0.7,9.886000000000006,1.16094961130964
0.7,0.5,1e-06,1.0,0.6,0.3,6.248000000000002,1.461415751933726
0.7,0.5,1e-06,1.0,0.6,0.4,5.760000000000008,1.015657422559396
0.7,0.5,1e-06,1.0,0.6,0.5,7.111000000000004,1.8659740083934722
0.7,0.5,1e-06,1.0,0.6,0.6,6.788000000000006,1.8660482308879378
0.7,0.5,1e-06,1.0,0.6,0.7,6.934000000000005,1.859710730194349
0.7,0.5,1e-06,1.0,0.8,0.3,6.211000000000006,1.917941344254302
0.7,0.5,1e-06,1.0,0.8,0.4,5.753000000000005,0.9672905458030712
0.7,0.5,1e-06,1.0,0.8,0.5,7.257000000000003,1.6994619736846146
0.7,0.5,1e-06,1.0,0.8,0.6,6.7160000000000055,1.5184149630453445
0.7,0.5,1e-06,1.0,0.8,0.7,6.820000000000005,1.6847314326028318
0.7,0.5,1e-06,1.0,1.0,0.3,5.496000000000007,1.3978211616655403
0.7,0.5,1e-06,1.0,1.0,0.4,5.7000000000000055,0.8933308457676811
0.7,0.5,1e-06,1.0,1.0,0.5,6.986000000000006,1.7528274301824445
0.7,0.5,1e-06,1.0,1.0,0.6,6.574000000000003,1.7593191865036895
0.7,0.5,1e-06,1.0,1.0,0.7,7.056000000000003,1.9876377939654915
0.7,0.5,1e-07,0.6,0.6,0.3,12.027000000000005,0.8431672431967451
0.7,0.5,1e-07,0.6,0.6,0.4,12.275000000000006,1.8088435532129368
0.7,0.5,1e-07,0.6,0.6,0.5,11.972000000000005,1.6110418988964879
0.7,0.5,1e-07,0.6,0.6,0.6,11.480000000000002,1.4214640340156306
0.7,0.5,1e-07,0.6,0.6,0.7,11.669000000000004,1.4832595861817306
0.7,0.5,1e-07,0.6,0.8,0.3,12.086000000000006,1.3866665064102472
0.7,0.5,1e-07,0.6,0.8,0.4,11.834000000000005,0.942318417521382
0.7,0.5,1e-07,0.6,0.8,0.5,11.815000000000008,1.1740677152532564
0.7,0.5,1e-07,0.6,0.8,0.6,11.393000000000004,1.217378741394805
0.7,0.5,1e-07,0.6,0.8,0.7,11.472000000000005,1.129059785839526
0.7,0.5,1e-07,0.6,1.0,0.3,11.697000000000003,0.8104634476643547
0.7,0.5,1e-07,0.6,1.0,0.4,11.876000000000003,1.2501775873850864
0.7,0.5,1e-07,0.6,1.0,0.5,11.821000000000003,1.2265312878194337
0.7,0.5,1e-07,0.6,1.0,0.6,11.414000000000007,1.1195195398026763
0.7,0.5,1e-07,0.6,1.0,0.7,11.555000000000007,1.0106408857749631
0.7,0.5,1e-07,0.8,0.6,0.3,10.025000000000007,1.2068782042940376
0.7,0.5,1e-07,0.8,0.6,0.4,10.376000000000003,1.2749996078430756
0.7,0.5,1e-07,0.8,0.6,0.5,10.875000000000004,1.8701537369959766
0.7,0.5,1e-07,0.8,0.6,0.6,10.837000000000005,1.482919755077803
0.7,0.5,1e-07,0.8,0.6,0.7,10.488000000000008,1.451818170433199
0.7,0.5,1e-07,0.8,0.8,0.3,10.027000000000005,1.7719060358833933
0.7,0.5,1e-07,0.8,0.8,0.4,10.175000000000004,1.3866344146890328
0.7,0.5,1e-07,0.8,0.8,0.5,10.438000000000004,1.2365257781380883
0.7,0.5,1e-07,0.8,0.8,0.6,10.496000000000006,1.136865867198063
0.7,0.5,1e-07,0.8,0.8,0.7,10.627000000000002,1.1178242258960045
0.7,0.5,1e-07,0.8,1.0,0.3,9.837000000000003,1.3335257777785905
0.7,0.5,1e-07,0.8,1.0,0.4,10.342000000000002,1.2373988847578612
0.7,0.5,1e-07,0.8,1.0,0.5,10.389000000000006,1.0179877209475552
0.7,0.5,1e-07,0.8,1.0,0.6,10.327000000000005,1.3107597033781588
0.7,0.5,1e-07,0.8,1.0,0.7,10.775000000000007,1.329644689381341
0.7,0.5,1e-07,1.0,0.6,0.3,5.930000000000004,1.4214288585785777
0.7,0.5,1e-07,1.0,0.6,0.4,5.570000000000006,0.6390461642166391
0.7,0.5,1e-07,1.0,0.6,0.5,7.042000000000002,1.99497268151722
0.7,0.5,1e-07,1.0,0.6,0.6,6.828000000000005,1.9075471160629298
0.7,0.5,1e-07,1.0,0.6,0.7,6.866000000000009,1.748817886459309
0.7,0.5,1e-07,1.0,0.8,0.3,5.912000000000008,1.5069890510551174
0.7,0.5,1e-07,1.0,0.8,0.4,5.576000000000005,0.6191478014173971
0.7,0.5,1e-07,1.0,0.8,0.5,7.007000000000001,1.9763327149040457
0.7,0.5,1e-07,1.0,0.8,0.6,6.590000000000005,1.50208521728962
0.7,0.5,1e-07,1.0,0.8,0.7,7.051000000000005,2.212803425521569
0.7,0.5,1e-07,1.0,1.0,0.3,5.416000000000007,1.3320450442834106
0.7,0.5,1e-07,1.0,1.0,0.4,5.732000000000006,0.872568621943282
0.7,0.5,1e-07,1.0,1.0,0.5,6.872000000000004,1.7751439378258862
0.7,0.5,1e-07,1.0,1.0,0.6,6.495000000000003,1.5611518183700162
0.7,0.5,1e-07,1.0,1.0,0.7,7.197000000000005,1.765392590898694
0.7,0.6,1e-06,0.6,0.6,0.3,10.433000000000003,1.3108665073149155
0.7,0.6,1e-06,0.6,0.6,0.4,10.119000000000005,1.0760571546158717
0.7,0.6,1e-06,0.6,0.6,0.5,10.558000000000003,1.4433835249163665
0.7,0.6,1e-06,0.6,0.6,0.6,10.710000000000004,1.4158319109272852
0.7,0.6,1e-06,0.6,0.6,0.7,10.600000000000007,1.4990930591527674
