reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.9,0.05,1.0,0.5,1e-08,1.0,9.183922047097099,4.659035645938751
300,gold,0.9,0.07,0.1,0.5,1e-08,1.0,3.2225218017441386,1.9437194590762157
300,gold,0.9,0.07,0.3,0.5,1e-08,1.0,7.39789249806651,3.8017183191141894
300,gold,0.9,0.07,0.5,0.5,1e-08,1.0,9.752346187695014,4.752751992300533
300,gold,0.9,0.07,0.7,0.5,1e-08,1.0,10.037931034482758,4.767588079281422
300,gold,0.9,0.07,0.9,0.5,1e-08,1.0,9.57776688801771,4.63800061138952
300,gold,0.9,0.07,1.0,0.5,1e-08,1.0,8.370338960450168,4.292199616316391
300,gold,0.9,0.09,0.1,0.5,1e-08,1.0,3.2068058778035566,1.6879810600537808
300,gold,0.9,0.09,0.3,0.5,1e-08,1.0,7.275005333760033,3.4295915382715614
300,gold,0.9,0.09,0.5,0.5,1e-08,1.0,9.885694855588445,4.614838868926771
300,gold,0.9,0.09,0.7,0.5,1e-08,1.0,9.189413153052243,4.356558468425518
300,gold,0.9,0.09,0.9,0.5,1e-08,1.0,10.103445608982051,4.9732773929817125
300,gold,0.9,0.09,1.0,0.5,1e-08,1.0,8.102126836813612,4.19443943869425
300,gold,0.9,0.1,0.1,0.5,1e-08,1.0,3.187918366802677,1.9355924857713533
300,gold,0.9,0.1,0.3,0.5,1e-08,1.0,8.091665333226656,4.406820702915817
300,gold,0.9,0.1,0.5,0.5,1e-08,1.0,9.031023148518546,4.421892258493283
300,gold,0.9,0.1,0.7,0.5,1e-08,1.0,10.258948049177267,4.866325187750367
300,gold,0.9,0.1,0.9,0.5,1e-08,1.0,9.005887137637675,4.515168404811666
300,gold,0.9,0.1,1.0,0.5,1e-08,1.0,8.629888391071285,4.468565466458573
300,gold,0.92,0.01,0.1,0.5,1e-08,1.0,3.35265154545697,2.005318389383775
300,gold,0.92,0.01,0.3,0.5,1e-08,1.0,7.121207029895724,3.9176639023305757
300,gold,0.92,0.01,0.5,0.5,1e-08,1.0,9.60536442915433,4.797297557222928
300,gold,0.92,0.01,0.7,0.5,1e-08,1.0,9.59603901645465,4.545095317361937
300,gold,0.92,0.01,0.9,0.5,1e-08,1.0,9.440962610342158,4.715315318676939
300,gold,0.92,0.01,1.0,0.5,1e-08,1.0,9.230312424993999,4.612192618860908
300,gold,0.92,0.03,0.1,0.5,1e-08,1.0,2.9799663973117845,1.6903307754610275
300,gold,0.92,0.03,0.3,0.5,1e-08,1.0,7.0399765314558485,3.587782140800075
300,gold,0.92,0.03,0.5,0.5,1e-08,1.0,9.34430021068352,4.75474894290669
300,gold,0.92,0.03,0.7,0.5,1e-08,1.0,9.731186494919593,4.770629839892919
300,gold,0.92,0.03,0.9,0.5,1e-08,1.0,9.078407605941807,4.458860713951002
300,gold,0.92,0.03,1.0,0.5,1e-08,1.0,9.977765554577697,4.884536879130676
300,gold,0.92,0.05,0.1,0.5,1e-08,1.0,3.3873969917593403,2.816788408319149
300,gold,0.92,0.05,0.3,0.5,1e-08,1.0,6.7336580259754095,3.237190789738046
300,gold,0.92,0.05,0.5,0.5,1e-08,1.0,9.25705789796517,4.876762776924742
300,gold,0.92,0.05,0.7,0.5,1e-08,1.0,9.453696295703654,4.70907193135871
300,gold,0.92,0.05,0.9,0.5,1e-08,1.0,9.439495159612767,4.695057646178869
300,gold,0.92,0.05,1.0,0.5,1e-08,1.0,10.01989559164733,4.791178221688603
300,gold,0.92,0.07,0.1,0.5,1e-08,1.0,2.9609842120702985,1.7491898713129956
300,gold,0.92,0.07,0.3,0.5,1e-08,1.0,6.457161906285835,2.9137724073517597
300,gold,0.92,0.07,0.5,0.5,1e-08,1.0,9.386619596234365,4.734991905313484
300,gold,0.92,0.07,0.7,0.5,1e-08,1.0,9.99414419820252,4.859765117601239
300,gold,0.92,0.07,0.9,0.5,1e-08,1.0,9.339235138811102,4.542320339169223
300,gold,0.92,0.07,1.0,0.5,1e-08,1.0,9.108703362935701,4.7278694041041005
300,gold,0.92,0.09,0.1,0.5,1e-08,1.0,2.915303890977945,1.6368189346744535
300,gold,0.92,0.09,0.3,0.5,1e-08,1.0,6.95675787396325,3.5619374345494754
300,gold,0.92,0.09,0.5,0.5,1e-08,1.0,9.69000320025602,4.803438751775307
300,gold,0.92,0.09,0.7,0.5,1e-08,1.0,10.455775795396963,4.903012897547346
300,gold,0.92,0.09,0.9,0.5,1e-08,1.0,10.187611008880708,4.922219619555172
300,gold,0.92,0.09,1.0,0.5,1e-08,1.0,8.465060538176386,4.244776687118646
300,gold,0.92,0.1,0.1,0.5,1e-08,1.0,3.022191108622023,1.874529226398498
300,gold,0.92,0.1,0.3,0.5,1e-08,1.0,7.238508414006452,3.810179628869191
300,gold,0.92,0.1,0.5,0.5,1e-08,1.0,8.916561991625995,4.576629862642456
300,gold,0.92,0.1,0.7,0.5,1e-08,1.0,10.289575166013277,4.811023130162445
300,gold,0.92,0.1,0.9,0.5,1e-08,1.0,9.137058297997173,4.420983994598314
300,gold,0.92,0.1,1.0,0.5,1e-08,1.0,8.742976771475048,4.3609058837671055
300,gold,0.95,0.01,0.1,0.5,1e-08,1.0,3.633597354455022,3.3698641901768425
300,gold,0.95,0.01,0.3,0.5,1e-08,1.0,7.004094994266207,3.6503893656320208
300,gold,0.95,0.01,0.5,0.5,1e-08,1.0,9.90207349921327,4.854387970735305
300,gold,0.95,0.01,0.7,0.5,1e-08,1.0,10.177386190895271,4.8816185371619145
300,gold,0.95,0.01,0.9,0.5,1e-08,1.0,9.110880870469636,4.693018521528333
300,gold,0.95,0.01,1.0,0.5,1e-08,1.0,8.712112969037522,4.654739233066685
300,gold,0.95,0.03,0.1,0.5,1e-08,1.0,3.0377176840813926,1.7565327741643446
300,gold,0.95,0.03,0.3,0.5,1e-08,1.0,7.176970157612609,3.861156854836464
300,gold,0.95,0.03,0.5,0.5,1e-08,1.0,10.030641117956103,4.818410121715645
300,gold,0.95,0.03,0.7,0.5,1e-08,1.0,8.825343360802197,4.33028729524422
300,gold,0.95,0.03,0.9,0.5,1e-08,1.0,9.247543136784275,4.561367096823432
300,gold,0.95,0.03,1.0,0.5,1e-08,1.0,9.420844334213403,4.770444904756942
300,gold,0.95,0.05,0.1,0.5,1e-08,1.0,2.4388557751286775,1.4741718442540572
300,gold,0.95,0.05,0.3,0.5,1e-08,1.0,6.7054451022748465,3.3186659346468224
300,gold,0.95,0.05,0.5,0.5,1e-08,1.0,9.817198042510064,4.903111518133815
300,gold,0.95,0.05,0.7,0.5,1e-08,1.0,9.095354295010264,4.430993207996302
300,gold,0.95,0.05,0.9,0.5,1e-08,1.0,8.785296157025893,4.397777768529416
300,gold,0.95,0.05,1.0,0.5,1e-08,1.0,9.674145264954527,4.83089608267297
300,gold,0.95,0.07,0.1,0.5,1e-08,1.0,2.590145211616929,1.575856816622551
300,gold,0.95,0.07,0.3,0.5,1e-08,1.0,6.565327226178094,3.29424045714133
300,gold,0.95,0.07,0.5,0.5,1e-08,1.0,9.219424887324319,4.5768921457520655
300,gold,0.95,0.07,0.7,0.5,1e-08,1.0,9.700748726564791,4.542289657966871
300,gold,0.95,0.07,0.9,0.5,1e-08,1.0,9.41151892151372,4.739424122058962
300,gold,0.95,0.07,1.0,0.5,1e-08,1.0,8.839307811291569,4.321441592123697
300,gold,0.95,0.09,0.1,0.5,1e-08,1.0,2.207850628050244,1.706324352879902
300,gold,0.95,0.09,0.3,0.5,1e-08,1.0,6.449587967037362,3.0311487088538307
300,gold,0.95,0.09,0.5,0.5,1e-08,1.0,9.13686894951596,4.688673529566254
300,gold,0.95,0.09,0.7,0.5,1e-08,1.0,10.088723764567833,4.735709998440224
300,gold,0.95,0.09,0.9,0.5,1e-08,1.0,8.968632823959249,4.5359460132094105
300,gold,0.95,0.09,1.0,0.5,1e-08,1.0,9.410051470784328,4.753283358817931
300,gold,0.95,0.1,0.1,0.5,1e-08,1.0,2.4575066005280424,2.116597965656161
300,gold,0.95,0.1,0.3,0.5,1e-08,1.0,6.437280315758593,2.9432819360895626
300,gold,0.95,0.1,0.5,0.5,1e-08,1.0,9.21800477371523,4.33340827779543
300,gold,0.95,0.1,0.7,0.5,1e-08,1.0,9.964274475291353,4.827261294773792
300,gold,0.95,0.1,0.9,0.5,1e-08,1.0,8.673817238712433,4.432855018748791
300,gold,0.95,0.1,1.0,0.5,1e-08,1.0,9.441435981545192,4.756863661969482
300,gold,0.98,0.01,0.1,0.5,1e-08,1.0,1.8588340400565377,1.3932777938286818
300,gold,0.98,0.01,0.3,0.5,1e-08,1.0,6.991929354348347,3.564477798920167
300,gold,0.98,0.01,0.5,0.5,1e-08,1.0,10.200155345760994,4.929231718381344
300,gold,0.98,0.01,0.7,0.5,1e-08,1.0,8.541699335946873,4.162828777434841
300,gold,0.98,0.01,0.9,0.5,1e-08,1.0,9.537388324399283,4.659255671337271
300,gold,0.98,0.01,1.0,0.5,1e-08,1.0,8.355333093314131,4.099536856982247
300,gold,0.98,0.03,0.1,0.5,1e-08,1.0,2.148963250393365,1.4402241961238762
300,gold,0.98,0.03,0.3,0.5,1e-08,1.0,6.660190815265221,3.3225361198880936
300,gold,0.98,0.03,0.5,0.5,1e-08,1.0,9.702736885617515,4.527432605289731
300,gold,0.98,0.03,0.7,0.5,1e-08,1.0,9.135685521508387,4.459978678441915
300,gold,0.98,0.03,0.9,0.5,1e-08,1.0,9.171851081419845,4.630723283655368
300,gold,0.98,0.03,1.0,0.5,1e-08,1.0,9.014502493532813,4.492360269156658
300,gold,0.98,0.05,0.1,0.5,1e-08,1.0,1.8006567192042027,1.3619787595224333
300,gold,0.98,0.05,0.3,0.5,1e-08,1.0,7.171053017574738,3.848228135739235
300,gold,0.98,0.05,0.5,0.5,1e-08,1.0,9.426950822732485,4.729404078490413
300,gold,0.98,0.05,0.7,0.5,1e-08,1.0,8.964656505853801,4.2834303784322465
300,gold,0.98,0.05,0.9,0.5,1e-08,1.0,9.397270448302528,4.744834971613239
300,gold,0.98,0.05,1.0,0.5,1e-08,1.0,9.411282235912207,4.737385050798029
300,gold,0.98,0.07,0.1,0.5,1e-08,1.0,1.6186454916393311,1.3347199186986876
300,gold,0.98,0.07,0.3,0.5,1e-08,1.0,6.692143371469716,3.2359638598272866
300,gold,0.98,0.07,0.5,0.5,1e-08,1.0,9.387566338640424,4.76303171219754
300,gold,0.98,0.07,0.7,0.5,1e-08,1.0,10.10245152945569,4.742195875277412
300,gold,0.98,0.07,0.9,0.5,1e-08,1.0,9.13128316932021,4.654489206368956
300,gold,0.98,0.07,1.0,0.5,1e-08,1.0,8.3676880817132,4.0294650477024065
300,gold,0.98,0.09,0.1,0.5,1e-08,1.0,1.6085153478944982,1.7330289126481595
300,gold,0.98,0.09,0.3,0.5,1e-08,1.0,6.650628716964023,3.2726902718314377
300,gold,0.98,0.09,0.5,0.5,1e-08,1.0,9.18747233111982,4.390957349131851
300,gold,0.98,0.09,0.7,0.5,1e-08,1.0,8.16309704776382,3.5809818860991665
300,gold,0.98,0.09,0.9,0.5,1e-08,1.0,8.78586420246953,4.591669430685313
300,gold,0.98,0.09,1.0,0.5,1e-08,1.0,9.146525722057765,4.399359742283581
300,gold,0.98,0.1,0.1,0.5,1e-08,1.0,1.6065271888417738,1.658067789855831
300,gold,0.98,0.1,0.3,0.5,1e-08,1.0,6.996663066378644,3.862790395393257
300,gold,0.98,0.1,0.5,0.5,1e-08,1.0,9.592678080913139,4.608978338832317
300,gold,0.98,0.1,0.7,0.5,1e-08,1.0,9.53554217670747,4.710832841822623
300,gold,0.98,0.1,0.9,0.5,1e-08,1.0,9.089579166333305,4.433661501855137
300,gold,0.98,0.1,1.0,0.5,1e-08,1.0,9.392016027948902,4.451281681217905
