spectral_radius,connectivity,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.95,0.1,0.5,1e-07,0.5,94.75202460641296,52.895666606050504
0.95,0.1,0.5,1e-07,0.7,85.61040438790658,49.25908963593667
0.95,0.1,0.5,1e-07,0.9,96.07790845489859,59.83596590957216
0.95,0.1,0.6,1e-07,0.1,62.68768168120115,43.329154191207714
0.95,0.1,0.6,1e-07,0.3,83.90271221697735,47.2312135745915
0.95,0.1,0.6,1e-07,0.5,75.1464561609373,46.55534747889459
0.95,0.1,0.6,1e-07,0.7,85.2014827852895,54.183196692101134
0.95,0.1,0.6,1e-07,0.9,86.87494999599967,51.58490864019718
0.95,0.1,0.7,1e-07,0.1,51.29699264830075,31.266090945550452
0.95,0.1,0.7,1e-07,0.3,77.60354161666267,42.10697021933871
0.95,0.1,0.7,1e-07,0.5,80.62422771599505,58.46610544177757
0.95,0.1,0.7,1e-07,0.7,78.39516050172902,53.56540322831632
0.95,0.1,0.7,1e-07,0.9,76.20965232774176,55.520719516924586
0.95,0.1,0.8,1e-07,0.1,45.07738396849526,35.09428287901295
0.95,0.1,0.8,1e-07,0.3,70.31406957001005,53.07541259077635
0.95,0.1,0.8,1e-07,0.5,79.70193171009234,67.38775150631422
0.95,0.1,0.8,1e-07,0.7,79.43479922838272,69.23323478478125
0.95,0.1,0.8,1e-07,0.9,62.21342151816591,51.5491043265082
0.95,0.1,0.9,1e-07,0.1,43.254571476829256,37.7185858740152
0.95,0.1,0.9,1e-07,0.3,65.80704234116506,60.965617230629725
0.95,0.1,0.9,1e-07,0.5,53.00512929923283,42.827092304604555
0.95,0.1,0.9,1e-07,0.7,66.38753322488022,56.28980092449988
0.95,0.1,0.9,1e-07,0.9,48.578997430905595,59.69536809955249
0.95,0.1,1.0,1e-07,0.1,41.2988594643127,44.263880997489025
0.95,0.1,1.0,1e-07,0.3,64.26914153132249,57.74771300286347
0.95,0.1,1.0,1e-07,0.5,56.65519908259327,53.37195046262196
0.95,0.1,1.0,1e-07,0.7,50.77295072494689,51.47061377240395
0.95,0.1,1.0,1e-07,0.9,29.158332666613333,30.28192279922282
0.95,0.2,0.1,1e-07,0.1,39.14890969055302,48.54864438186225
0.95,0.2,0.1,1e-07,0.3,38.55419544674685,35.69056705658868
0.95,0.2,0.1,1e-07,0.5,42.21404379016988,34.91392463387421
0.95,0.2,0.1,1e-07,0.7,36.805166635553064,22.61547245167232
0.95,0.2,0.1,1e-07,0.9,35.79264118907291,25.05744237190524
0.95,0.2,0.2,1e-07,0.1,62.724129041434416,41.44239409333164
0.95,0.2,0.2,1e-07,0.3,48.84790783262662,38.48781414612912
0.95,0.2,0.2,1e-07,0.5,60.33682694615568,27.89860087521002
0.95,0.2,0.2,1e-07,0.7,72.07509934128063,47.75820160233621
0.95,0.2,0.2,1e-07,0.9,84.86545590313891,51.30278489025305
0.95,0.2,0.3,1e-07,0.1,61.42313607310806,55.4148094007196
0.95,0.2,0.3,1e-07,0.3,51.570792330053074,37.44373670717419
0.95,0.2,0.3,1e-07,0.5,66.74533962717017,50.26014897334488
0.95,0.2,0.3,1e-07,0.7,71.00834733445343,44.073237624701285
0.95,0.2,0.3,1e-07,0.9,95.2987350099119,64.9019930469459
0.95,0.2,0.4,1e-07,0.1,64.34159177178618,55.8070405752927
0.95,0.2,0.4,1e-07,0.3,62.852139282253695,45.92854107059488
0.95,0.2,0.4,1e-07,0.5,77.71243921735959,53.09331607388362
0.95,0.2,0.4,1e-07,0.7,101.62190753038023,66.87769784053313
0.95,0.2,0.4,1e-07,0.9,100.30846912197423,60.78361840616297
0.95,0.2,0.5,1e-07,0.1,52.809558097981174,38.72760997532073
0.95,0.2,0.5,1e-07,0.3,71.35859757669503,52.78889010297867
0.95,0.2,0.5,1e-07,0.5,77.18573041398867,52.52942871503661
0.95,0.2,0.5,1e-07,0.7,77.79777937790577,45.99755292062725
0.95,0.2,0.5,1e-07,0.9,84.2574072592474,53.16509804687918
0.95,0.2,0.6,1e-07,0.1,51.18276128756967,37.9736170029611
0.95,0.2,0.6,1e-07,0.3,58.065978611622256,27.25006902467353
0.95,0.2,0.6,1e-07,0.5,64.57583273328532,47.33900954316026
0.95,0.2,0.6,1e-07,0.7,70.77455085295712,48.11475282873973
0.95,0.2,0.6,1e-07,0.9,78.8476411446249,62.06510699233412
0.95,0.2,0.7,1e-07,0.1,49.42795423633891,44.964371085295284
0.95,0.2,0.7,1e-07,0.3,62.81435848201189,49.83713142500556
0.95,0.2,0.7,1e-07,0.5,64.3567040918829,54.03131189011584
0.95,0.2,0.7,1e-07,0.7,73.28452942902099,49.74806597507728
0.95,0.2,0.7,1e-07,0.9,69.49044812473886,50.3745862968437
0.95,0.2,0.8,1e-07,0.1,43.473700118231676,39.381054863418065
0.95,0.2,0.8,1e-07,0.3,65.94349770203839,45.717220611181375
0.95,0.2,0.8,1e-07,0.5,72.40223662337432,52.126769085663916
0.95,0.2,0.8,1e-07,0.7,62.40854823941471,46.61311242261436
0.95,0.2,0.8,1e-07,0.9,57.3859242072699,44.52555249586049
0.95,0.2,0.9,1e-07,0.1,38.12038296397045,43.99615960244197
0.95,0.2,0.9,1e-07,0.3,54.86394467112924,41.043288550562366
0.95,0.2,0.9,1e-07,0.5,54.266119067303165,45.19505507344636
0.95,0.2,0.9,1e-07,0.7,39.39515161212897,41.8986394330993
0.95,0.2,0.9,1e-07,0.9,32.12079188557307,37.79979276294556
0.95,0.2,1.0,1e-07,0.1,37.96081464294922,40.70031881271574
0.95,0.2,1.0,1e-07,0.3,41.64733178654292,46.32462183096648
0.95,0.2,1.0,1e-07,0.5,37.824803762078744,46.30875905834019
0.95,0.2,1.0,1e-07,0.7,29.099216826234986,30.060126452332973
0.95,0.2,1.0,1e-07,0.9,26.914153132250576,45.09139494614012
0.95,0.3,0.1,1e-07,0.1,40.2183285773973,32.21021404959983
0.95,0.3,0.1,1e-07,0.3,57.65972388902223,25.259208459270102
0.95,0.3,0.1,1e-07,0.5,39.74451289436489,25.406551247263096
0.95,0.3,0.1,1e-07,0.7,40.55613337955925,34.29481306812126
0.95,0.3,0.1,1e-07,0.9,38.22394680463326,25.01255022915951
0.95,0.3,0.2,1e-07,0.1,58.75670053604287,26.613531283647802
0.95,0.3,0.2,1e-07,0.3,67.49339947195776,45.31165304598479
0.95,0.3,0.2,1e-07,0.5,57.49571076797255,50.326393933487005
0.95,0.3,0.2,1e-07,0.7,50.34402752220178,39.8133251478218
0.95,0.3,0.2,1e-07,0.9,58.46201029415685,32.31024351934197
0.95,0.3,0.3,1e-07,0.1,64.89452489532495,43.01505133697949
0.95,0.3,0.3,1e-07,0.3,49.85509951907263,32.432234671491514
0.95,0.3,0.3,1e-07,0.5,64.6789520939453,34.40503471006882
0.95,0.3,0.3,1e-07,0.7,85.03924758425117,53.34382052445637
0.95,0.3,0.3,1e-07,0.9,98.52610431056706,53.20243641812906
0.95,0.3,0.4,1e-07,0.1,54.54080770906117,32.149310030963676
0.95,0.3,0.4,1e-07,0.3,70.69987821247922,46.31351678416244
0.95,0.3,0.4,1e-07,0.5,89.08801593016331,51.00552477108202
0.95,0.3,0.4,1e-07,0.7,106.10626627908009,58.054532979198676
0.95,0.3,0.4,1e-07,0.9,103.3273773012952,50.25245649379136
0.95,0.3,0.5,1e-07,0.1,54.81594083082201,29.664794599341022
0.95,0.3,0.5,1e-07,0.3,86.67448951471674,44.53320188195438
0.95,0.3,0.5,1e-07,0.5,97.47757598385647,55.94972184820742
0.95,0.3,0.5,1e-07,0.7,105.43910179481024,57.549089767847924
0.95,0.3,0.5,1e-07,0.9,110.03369158421563,55.54211893493505
0.95,0.3,0.6,1e-07,0.1,61.33690695255619,38.781302886519015
0.95,0.3,0.6,1e-07,0.3,80.25042003360268,42.68186804636519
0.95,0.3,0.6,1e-07,0.5,86.65404343458587,48.75525015048832
0.95,0.3,0.6,1e-07,0.7,97.29489470268732,54.860354598220184
0.95,0.3,0.6,1e-07,0.9,98.37764798961695,50.95814880359307
0.95,0.3,0.7,1e-07,0.1,54.541252189064004,38.254350628232515
0.95,0.3,0.7,1e-07,0.3,72.59825230462882,44.71300578283347
0.95,0.3,0.7,1e-07,0.5,85.99043479033877,53.02816998252556
0.95,0.3,0.7,1e-07,0.7,99.2386057551271,59.229953536833044
0.95,0.3,0.7,1e-07,0.9,99.52351743695053,75.06989149468579
0.95,0.3,0.8,1e-07,0.1,60.56217830759794,48.925651570101984
0.95,0.3,0.8,1e-07,0.3,67.17781866993802,38.30601900379969
0.95,0.3,0.8,1e-07,0.5,79.03832306584525,57.872390210987746
0.95,0.3,0.8,1e-07,0.7,78.48316754229226,62.467048556667784
0.95,0.3,0.8,1e-07,0.9,70.49275053115359,61.108424146192846
0.95,0.3,0.9,1e-07,0.1,52.3401872149772,49.6813663893203
0.95,0.3,0.9,1e-07,0.3,68.02144171533723,55.59001216966746
0.95,0.3,0.9,1e-07,0.5,73.42631854992842,57.887641067223235
0.95,0.3,0.9,1e-07,0.7,67.52051275213127,53.06797335575234
0.95,0.3,0.9,1e-07,0.9,52.963348178965425,44.23233945125983
0.95,0.3,1.0,1e-07,0.1,52.92912321874638,50.820874639804615
0.95,0.3,1.0,1e-07,0.3,58.57535269488225,45.969015882547424
0.95,0.3,1.0,1e-07,0.5,59.98479878390272,54.03267385450961
0.95,0.3,1.0,1e-07,0.7,59.03850085784642,57.87740173220217
0.95,0.3,1.0,1e-07,0.9,48.898134072948054,42.52595047301
0.98,0.01,0.1,1e-07,0.1,33.93649269719354,53.11169856141669
0.98,0.01,0.1,1e-07,0.3,29.973953471833305,33.281772703234374
0.98,0.01,0.1,1e-07,0.5,27.903565618582817,38.48047506973673
0.98,0.01,0.1,1e-07,0.7,32.64616724893547,34.43632929437074
0.98,0.01,0.1,1e-07,0.9,36.279791272190664,32.373365977931286
0.98,0.01,0.2,1e-07,0.1,38.52841560658186,35.91264497782862
0.98,0.01,0.2,1e-07,0.3,42.0242508289552,35.90871919282376
0.98,0.01,0.2,1e-07,0.5,45.8738921335929,45.51360007081824
0.98,0.01,0.2,1e-07,0.7,60.7866407090345,42.94860730459594
0.98,0.01,0.2,1e-07,0.9,88.78710296823746,53.957403374523054
0.98,0.01,0.3,1e-07,0.1,47.850939186246016,55.548302355463285
0.98,0.01,0.3,1e-07,0.3,57.46459716777341,39.367543918805566
0.98,0.01,0.3,1e-07,0.5,65.00875625605603,49.90261873949742
0.98,0.01,0.3,1e-07,0.7,91.10328826306105,56.48698453289753
0.98,0.01,0.3,1e-07,0.9,98.07717950769396,55.694058559921295
0.98,0.01,0.4,1e-07,0.1,40.178325377141284,44.329834981076374
0.98,0.01,0.4,1e-07,0.3,73.02895342738529,66.95826242557597
0.98,0.01,0.4,1e-07,0.5,91.46865082539935,65.8756585305275
0.98,0.01,0.4,1e-07,0.7,100.34847232223024,57.94326605744233
0.98,0.01,0.4,1e-07,0.9,103.37538114160245,57.29071423807922
0.98,0.01,0.5,1e-07,0.1,39.12757465041648,41.440438449011914
0.98,0.01,0.5,1e-07,0.3,72.45913006373843,64.79178401497956
0.98,0.01,0.5,1e-07,0.5,106.62008516236858,72.08577752799117
0.98,0.01,0.5,1e-07,0.7,92.66341307304585,60.71696672606287
0.98,0.01,0.5,1e-07,0.9,93.14256251611239,50.2126818985348
0.98,0.01,0.6,1e-07,0.1,30.95803219813141,26.19954652293597
0.98,0.01,0.6,1e-07,0.3,72.55158190433013,59.914103051712395
0.98,0.01,0.6,1e-07,0.5,77.92534513872221,50.2700000136015
0.98,0.01,0.6,1e-07,0.7,98.98436319349993,68.53464338229881
0.98,0.01,0.6,1e-07,0.9,91.51932154572364,61.7791847052373
0.98,0.01,0.7,1e-07,0.1,27.403970095385407,28.834913280154524
0.98,0.01,0.7,1e-07,0.3,68.44858699807095,60.415665240803236
0.98,0.01,0.7,1e-07,0.5,83.10175925185125,47.7143202810129
0.98,0.01,0.7,1e-07,0.7,80.67489843631934,48.3542942847003
0.98,0.01,0.7,1e-07,0.9,76.21854192779867,55.55381794549092
0.98,0.01,0.8,1e-07,0.1,32.3977029273453,52.30998276159258
0.98,0.01,0.8,1e-07,0.3,56.56319172200442,47.42129040832854
0.98,0.01,0.8,1e-07,0.5,82.63016596883305,51.63344160776335
0.98,0.01,0.8,1e-07,0.7,71.22169773581885,41.33629541832419
0.98,0.01,0.8,1e-07,0.9,58.13353957205465,35.77695422322163
0.98,0.01,0.9,1e-07,0.1,23.051177427527534,29.61075043612843
0.98,0.01,0.9,1e-07,0.3,56.238276839924964,44.548163590074346
0.98,0.01,0.9,1e-07,0.5,89.18224569076636,63.76428880774101
0.98,0.01,0.9,1e-07,0.7,66.79423242748308,45.25883664804236
0.98,0.01,0.9,1e-07,0.9,53.98165186548256,42.849772693017016
0.98,0.01,1.0,1e-07,0.1,20.30606892995884,23.914723650342935
0.98,0.01,1.0,1e-07,0.3,52.78333377781334,43.529269529400636
0.98,0.01,1.0,1e-07,0.5,71.77551981936332,55.55708012700617
0.98,0.01,1.0,1e-07,0.7,60.274599745757435,54.231122297906175
0.98,0.01,1.0,1e-07,0.9,44.902703327377296,35.23087066434734
0.98,0.05,0.1,1e-07,0.1,24.454845276511005,27.25073709495043
0.98,0.05,0.1,1e-07,0.3,43.27635099696865,39.96527883988407
0.98,0.05,0.1,1e-07,0.5,57.245024046368144,51.520220760681966
0.98,0.05,0.1,1e-07,0.7,64.76118089447155,48.67185639792263
0.98,0.05,0.1,1e-07,0.9,65.29811273790793,45.438619780639
0.98,0.05,0.2,1e-07,0.1,48.53054911059551,48.10309009847479
0.98,0.05,0.2,1e-07,0.3,49.997777599985774,36.63266882283447
0.98,0.05,0.2,1e-07,0.5,60.69952262847695,47.99738276372437
0.98,0.05,0.2,1e-07,0.7,59.88612422327118,34.42754382442367
0.98,0.05,0.2,1e-07,0.9,72.1782187019406,43.186093021846105
0.98,0.05,0.3,1e-07,0.1,40.87126970157613,42.010089030110684
0.98,0.05,0.3,1e-07,0.3,48.391426869705136,33.39760483425863
0.98,0.05,0.3,1e-07,0.5,79.05699122596475,41.664671414340994
0.98,0.05,0.3,1e-07,0.7,90.0978744966264,49.56114615849911
0.98,0.05,0.3,1e-07,0.9,89.83963161497363,49.874716423265234
0.98,0.05,0.4,1e-07,0.1,44.978709407863725,42.44059594194161
0.98,0.05,0.4,1e-07,0.3,61.74316167515623,49.75543572519272
0.98,0.05,0.4,1e-07,0.5,80.74601523677448,43.821811303479805
0.98,0.05,0.4,1e-07,0.7,90.14632281693648,42.652963378239484
0.98,0.05,0.4,1e-07,0.9,101.94904481247389,59.14167011216569
0.98,0.05,0.5,1e-07,0.1,52.27662657457041,57.24314567158608
0.98,0.05,0.5,1e-07,0.3,63.979785049470635,46.845890406167236
0.98,0.05,0.5,1e-07,0.5,73.63033487123414,41.62030177923821
0.98,0.05,0.5,1e-07,0.7,74.84465423900578,40.84626386936342
0.98,0.05,0.5,1e-07,0.9,83.57246357486375,47.50624387474368
0.98,0.05,0.6,1e-07,0.1,36.71138135495285,37.76616346198467
0.98,0.05,0.6,1e-07,0.3,55.622227555982235,50.930640183491874
0.98,0.05,0.6,1e-07,0.5,57.18279684596988,46.56550505026233
0.98,0.05,0.6,1e-07,0.7,65.72081322061322,50.81479421482897
0.98,0.05,0.6,1e-07,0.9,66.27685770417189,57.34355875615893
0.98,0.05,0.7,1e-07,0.1,36.86783831595416,26.818430793668085
0.98,0.05,0.7,1e-07,0.3,48.646113911335135,34.488693161316064
0.98,0.05,0.7,1e-07,0.5,58.77892453618511,46.14008043513073
0.98,0.05,0.7,1e-07,0.7,69.71713292618966,57.9510923669413
0.98,0.05,0.7,1e-07,0.9,61.97073543661271,55.342837253906495
0.98,0.05,0.8,1e-07,0.1,41.2690793041221,44.013391403060375
0.98,0.05,0.8,1e-07,0.3,54.75193571041238,49.626095133044664
0.98,0.05,0.8,1e-07,0.5,52.205954254118105,43.24287741830493
0.98,0.05,0.8,1e-07,0.7,61.55159079393018,57.15628109948053
0.98,0.05,0.8,1e-07,0.9,68.9388484412086,68.2136872924212
0.98,0.05,0.9,1e-07,0.1,44.38443964406041,51.382850365275154
0.98,0.05,0.9,1e-07,0.3,50.499595523197414,41.4783124746583
0.98,0.05,0.9,1e-07,0.5,43.66171515943498,46.8305319059975
0.98,0.05,0.9,1e-07,0.7,45.13694428887644,43.79903022870265
0.98,0.05,0.9,1e-07,0.9,50.97430016623552,55.60947820659525
0.98,0.05,1.0,1e-07,0.1,33.522681814545166,38.56387186981914
0.98,0.05,1.0,1e-07,0.3,42.38072379123663,30.894113721336904
0.98,0.05,1.0,1e-07,0.5,28.614289143131447,23.627605915445304
0.98,0.05,1.0,1e-07,0.7,27.1083908934937,26.693391741585405
0.98,0.05,1.0,1e-07,0.9,31.63808660248375,30.02270898485309
0.98,0.1,0.1,1e-07,0.1,46.59083837818136,57.01927904275765
0.98,0.1,0.1,1e-07,0.3,40.72459130063738,19.189234624522687
0.98,0.1,0.1,1e-07,0.5,52.101945933452456,44.89696394247078
0.98,0.1,0.1,1e-07,0.7,47.42023806348952,42.855497761334455
0.98,0.1,0.1,1e-07,0.9,55.13107715283889,48.88750861333983
0.98,0.1,0.2,1e-07,0.1,61.97295783662692,43.386975534475184
0.98,0.1,0.2,1e-07,0.3,52.28373825461593,33.43251529320639
0.98,0.1,0.2,1e-07,0.5,58.55935141477985,36.85227825908995
0.98,0.1,0.2,1e-07,0.7,72.68092558515794,46.72780257473203
0.98,0.1,0.2,1e-07,0.9,103.32115458125539,58.217690420346166
0.98,0.1,0.3,1e-07,0.1,60.10569734467646,46.98998298685738
0.98,0.1,0.3,1e-07,0.3,64.24647305117743,52.94830369273322
0.98,0.1,0.3,1e-07,0.5,64.3438141718004,42.56535367993368
0.98,0.1,0.3,1e-07,0.7,74.36639375594491,37.0055975883951
0.98,0.1,0.3,1e-07,0.9,90.08987385657518,43.115288401345786
0.98,0.1,0.4,1e-07,0.1,47.174885101919266,31.21974112065614
0.98,0.1,0.4,1e-07,0.3,76.9461556924554,50.98042118207148
0.98,0.1,0.4,1e-07,0.5,81.50607604163888,55.840537701519146
0.98,0.1,0.4,1e-07,0.7,91.98469210870203,52.67747835887806
0.98,0.1,0.4,1e-07,0.9,92.80875803397606,59.55085055573902
0.98,0.1,0.5,1e-07,0.1,47.081544301321884,32.61689776035523
0.98,0.1,0.5,1e-07,0.3,74.21038127494643,57.038108248171085
0.98,0.1,0.5,1e-07,0.5,87.27587095856555,55.27538568456608
0.98,0.1,0.5,1e-07,0.7,91.67666746673066,67.82032029895919
0.98,0.1,0.5,1e-07,0.9,85.45039158688249,59.59172866953916
0.98,0.1,0.6,1e-07,0.1,57.39881412735241,45.679870349305055
0.98,0.1,0.6,1e-07,0.3,73.40231662977482,46.33206549032266
0.98,0.1,0.6,1e-07,0.5,80.9740334782338,62.688178597638654
0.98,0.1,0.6,1e-07,0.7,83.10487061187116,60.96018179883872
0.98,0.1,0.6,1e-07,0.9,85.86686934954795,60.16981367281555
0.98,0.1,0.7,1e-07,0.1,56.27783556017814,45.563208024012205
0.98,0.1,0.7,1e-07,0.3,67.01247210887982,54.88569957951883
0.98,0.1,0.7,1e-07,0.5,89.3467032918189,73.76136069788676
0.98,0.1,0.7,1e-07,0.7,73.32719950929408,49.37071605826427
0.98,0.1,0.7,1e-07,0.9,82.04434132508378,57.94785205036591
0.98,0.1,0.8,1e-07,0.1,41.790009867456064,29.833868663220322
0.98,0.1,0.8,1e-07,0.3,59.09094949818208,52.960120977073736
0.98,0.1,0.8,1e-07,0.5,69.54378572508023,61.660975757134246
0.98,0.1,0.8,1e-07,0.7,77.24351281435848,63.78609867817648
0.98,0.1,0.8,1e-07,0.9,69.38377292405616,67.85584208401771
0.98,0.1,0.9,1e-07,0.1,39.918304575477144,36.55205412036565
0.98,0.1,0.9,1e-07,0.3,52.306406734761005,49.71419646909847
0.98,0.1,0.9,1e-07,0.5,61.541812233867596,61.343455219332654
0.98,0.1,0.9,1e-07,0.7,57.09478980540665,56.28487215162131
0.98,0.1,0.9,1e-07,0.9,46.135246375265574,54.66877109506563
0.98,0.1,1.0,1e-07,0.1,35.63440630806019,44.127531328401744
0.98,0.1,1.0,1e-07,0.3,49.04170111386689,54.8118298943947
0.98,0.1,1.0,1e-07,0.5,50.214239361371135,57.286025077106466
0.98,0.1,1.0,1e-07,0.7,44.0519686019326,48.66448410164189
0.98,0.1,1.0,1e-07,0.9,36.37979927283072,48.08081733605183
0.98,0.2,0.1,1e-07,0.1,23.420095829888613,23.692414011231854
0.98,0.2,0.1,1e-07,0.3,32.68483700918296,19.131871882465305
0.98,0.2,0.1,1e-07,0.5,41.483318665493236,28.238902916576173
0.98,0.2,0.1,1e-07,0.7,37.927478642735856,36.44503796808551
0.98,0.2,0.1,1e-07,0.9,29.277897787378542,17.78587145149747
0.98,0.2,0.2,1e-07,0.1,46.4877190175214,31.969319338940505
0.98,0.2,0.2,1e-07,0.3,39.71339929416575,26.077653873235402
0.98,0.2,0.2,1e-07,0.5,57.63127716884017,26.156267523969746
0.98,0.2,0.2,1e-07,0.7,62.66101288103049,40.54165520724627
0.98,0.2,0.2,1e-07,0.9,82.38970228729409,54.982624919131275
0.98,0.2,0.3,1e-07,0.1,38.71731960779085,40.42095687862473
0.98,0.2,0.3,1e-07,0.3,54.08388226613684,52.94507260358054
0.98,0.2,0.3,1e-07,0.5,64.42470953231813,41.590337696662004
0.98,0.2,0.3,1e-07,0.7,82.88618645047158,52.99241241115298
0.98,0.2,0.3,1e-07,0.9,84.91434870345181,47.71958012184748
0.98,0.2,0.4,1e-07,0.1,43.70927451973936,43.02076047231643
0.98,0.2,0.4,1e-07,0.3,48.06517854761713,39.981315941915334
0.98,0.2,0.4,1e-07,0.5,79.86194451111645,63.02979475404208
0.98,0.2,0.4,1e-07,0.7,90.75348250082229,63.92889946232662
0.98,0.2,0.4,1e-07,0.9,86.24734423198299,57.84168112281466
0.98,0.2,0.5,1e-07,0.1,54.063436186006,52.824689005705785
0.98,0.2,0.5,1e-07,0.3,58.746477495977445,56.382645825353606
0.98,0.2,0.5,1e-07,0.5,62.28942759865234,50.6454339028207
0.98,0.2,0.5,1e-07,0.7,68.31390955720902,45.693380547098
0.98,0.2,0.5,1e-07,0.9,78.42138482189685,61.307108720559455
0.98,0.2,0.6,1e-07,0.1,45.9912348543439,43.86254892630159
0.98,0.2,0.6,1e-07,0.3,61.39380039292031,52.5992124408969
0.98,0.2,0.6,1e-07,0.5,64.22069321101243,53.79744072039813
0.98,0.2,0.6,1e-07,0.7,58.840262776577674,41.35442235493475
0.98,0.2,0.6,1e-07,0.9,68.8628423607222,63.26659263989209
0.98,0.2,0.7,1e-07,0.1,50.007111680045526,58.751723431625706
0.98,0.2,0.7,1e-07,0.3,56.66364420264732,50.55221666093606
0.98,0.2,0.7,1e-07,0.5,77.88000817843205,67.3430119672169
0.98,0.2,0.7,1e-07,0.7,77.57731729649483,68.11934260641904
0.98,0.2,0.7,1e-07,0.9,72.32845294290209,63.42236194710184
0.98,0.2,0.8,1e-07,0.1,31.757651723248966,36.76908347652844
0.98,0.2,0.8,1e-07,0.3,47.81582526602129,39.65743449825658
0.98,0.2,0.8,1e-07,0.5,62.19475335804643,57.378948602839955
0.98,0.2,0.8,1e-07,0.7,62.09563431741207,68.14902500772081
0.98,0.2,0.8,1e-07,0.9,42.940768594820916,33.537778164838095
0.98,0.2,0.9,1e-07,0.1,31.742094923149402,42.442740159968295
0.98,0.2,0.9,1e-07,0.3,41.52865562578339,38.560430847329656
0.98,0.2,0.9,1e-07,0.5,49.23016063507303,52.66382121028107
0.98,0.2,0.9,1e-07,0.7,31.336284680552218,40.93606854581799
0.98,0.2,0.9,1e-07,0.9,27.411970735436622,37.04377285757021
0.98,0.2,1.0,1e-07,0.1,33.05464437154971,42.744066928551675
0.98,0.2,1.0,1e-07,0.3,33.647580695344516,39.02082617299242
0.98,0.2,1.0,1e-07,0.5,35.50550710723524,43.2248834594828
0.98,0.2,1.0,1e-07,0.7,28.356935221484385,31.83255464011565
0.98,0.2,1.0,1e-07,0.9,22.112880141522435,30.684372278024775
0.98,0.3,0.1,1e-07,0.1,38.49152376634576,44.139367027833565
0.98,0.3,0.1,1e-07,0.3,45.97167773421873,23.08290665055452
0.98,0.3,0.1,1e-07,0.5,34.33119093971962,22.05511849608374
0.98,0.3,0.1,1e-07,0.7,38.44040856601861,37.598831693523074
0.98,0.3,0.1,1e-07,0.9,30.449991554879947,35.01447699831071
0.98,0.3,0.2,1e-07,0.1,52.62687681681202,42.91222090949132
0.98,0.3,0.2,1e-07,0.3,51.39877856895218,39.66303787162215
0.98,0.3,0.2,1e-07,0.5,39.916971135468614,41.48344764212159
0.98,0.3,0.2,1e-07,0.7,46.2041407757065,41.235703047098625
0.98,0.3,0.2,1e-07,0.9,65.10120809664772,59.38165088154238
0.98,0.3,0.3,1e-07,0.1,56.894773804126544,38.84005241470053
0.98,0.3,0.3,1e-07,0.3,54.0207661057329,47.17016659983931
0.98,0.3,0.3,1e-07,0.5,50.82273248526548,29.104427980668618
0.98,0.3,0.3,1e-07,0.7,81.92122036429579,51.161464476776885
0.98,0.3,0.3,1e-07,0.9,103.62206754318125,59.66171379393142
0.98,0.3,0.4,1e-07,0.1,49.619080637562114,41.0720158296785
0.98,0.3,0.4,1e-07,0.3,58.997608697584695,45.35003575583209
0.98,0.3,0.4,1e-07,0.5,74.09614991421535,42.53292652250832
0.98,0.3,0.4,1e-07,0.7,88.80088184832564,60.30650753706016
0.98,0.3,0.4,1e-07,0.9,102.88289729845056,64.7932588244126
0.98,0.3,0.5,1e-07,0.1,57.04856388511081,42.40258289073119
0.98,0.3,0.5,1e-07,0.3,65.24344169755801,34.02290873458844
0.98,0.3,0.5,1e-07,0.5,93.29324123707673,55.80816944848421
0.98,0.3,0.5,1e-07,0.7,93.38880443768835,50.03257655697344
0.98,0.3,0.5,1e-07,0.9,95.20139388928888,43.42545204980684
0.98,0.3,0.6,1e-07,0.1,60.197704705265295,51.72589659739718
0.98,0.3,0.6,1e-07,0.3,72.66848014507826,35.590135228373704
0.98,0.3,0.6,1e-07,0.5,82.70972788934225,49.90886790313217
0.98,0.3,0.6,1e-07,0.7,93.12833915602135,55.37312087516332
0.98,0.3,0.6,1e-07,0.9,93.04077659546094,53.291836382281595
0.98,0.3,0.7,1e-07,0.1,51.77036385133033,38.742392294291356
0.98,0.3,0.7,1e-07,0.3,67.39739179134331,39.41384638870894
0.98,0.3,0.7,1e-07,0.5,80.85980211750272,58.194110549109894
0.98,0.3,0.7,1e-07,0.7,87.90703256260501,58.97434628862675
0.98,0.3,0.7,1e-07,0.9,88.4324079259674,67.68844277234315
0.98,0.3,0.8,1e-07,0.1,41.526877705772016,31.82822458053103
0.98,0.3,0.8,1e-07,0.3,56.153825639384486,40.67065355824264
0.98,0.3,0.8,1e-07,0.5,69.67179596589949,61.081352799400975
0.98,0.3,0.8,1e-07,0.7,64.68650825399365,56.34426550230273
0.98,0.3,0.8,1e-07,0.9,67.45250731169604,69.24165016130078
0.98,0.3,0.9,1e-07,0.1,44.23731676311883,39.1906189252938
0.98,0.3,0.9,1e-07,0.3,53.34648994141755,46.231460107960714
0.98,0.3,0.9,1e-07,0.5,59.58121094131976,54.8015245646138
0.98,0.3,0.9,1e-07,0.7,59.800784062725015,57.63516823263029
0.98,0.3,0.9,1e-07,0.9,52.341520654985736,50.8878648430226
0.98,0.3,1.0,1e-07,0.1,45.90945053382048,50.44916345855458
0.98,0.3,1.0,1e-07,0.3,57.144127085722396,51.911310619606894
0.98,0.3,1.0,1e-07,0.5,54.89416931132267,48.94952289165083
0.98,0.3,1.0,1e-07,0.7,45.80988701318327,53.52212773620959
