spectral_radius,jump,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.95,20,0.9,1e-07,0.9,42.6549679529918,6.885556115383865
0.95,20,1.0,1e-07,0.1,43.60171035905095,5.854979779033388
0.95,20,1.0,1e-07,0.3,43.02699771537278,6.46520734598567
0.95,20,1.0,1e-07,0.5,42.97854939506272,6.514573197927977
0.95,20,1.0,1e-07,0.7,42.91232187463886,6.589129485005371
0.95,20,1.0,1e-07,0.9,42.3745010711968,7.193206939838685
0.98,5,0.1,1e-07,0.1,41.66599994666239,8.032533040142967
0.98,5,0.1,1e-07,0.3,41.59532762621009,8.118880735437722
0.98,5,0.1,1e-07,0.5,41.56999226604795,8.14938054929774
0.98,5,0.1,1e-07,0.7,41.56999226604795,8.14938054929774
0.98,5,0.1,1e-07,0.9,41.56999226604795,8.14940345855733
0.98,5,0.2,1e-07,0.1,42.571405712456986,6.970562459278517
0.98,5,0.2,1e-07,0.3,42.39761403134473,7.2123249599283685
0.98,5,0.2,1e-07,0.5,41.857570827888445,7.815913563463647
0.98,5,0.2,1e-07,0.7,41.83934714777181,7.844099094920249
0.98,5,0.2,1e-07,0.9,41.93402138837772,7.771305758433444
0.98,5,0.3,1e-07,0.1,43.38480411766275,6.08639398350794
0.98,5,0.3,1e-07,0.3,43.100781395845,6.408010471070985
0.98,5,0.3,1e-07,0.5,42.859873234303194,6.6526660916606835
0.98,5,0.3,1e-07,0.7,42.79986843391915,6.7274767970593405
0.98,5,0.3,1e-07,0.9,42.77364411375132,6.759377760268857
0.98,5,0.4,1e-07,0.1,43.67549403952316,5.787494324461656
0.98,5,0.4,1e-07,0.3,43.333688917335614,6.1524676665483815
0.98,5,0.4,1e-07,0.5,43.11811611595594,6.370223234306155
0.98,5,0.4,1e-07,0.7,43.00877403525615,6.480771406021232
0.98,5,0.4,1e-07,0.9,42.983438675094014,6.5084918600539625
0.98,5,0.5,1e-07,0.1,43.68260571956867,5.780493897412433
0.98,5,0.5,1e-07,0.3,43.435030357984196,6.037604454710151
0.98,5,0.5,1e-07,0.5,43.02788667537846,6.46014306673478
0.98,5,0.5,1e-07,0.7,42.986105555111074,6.505682302429848
0.98,5,0.5,1e-07,0.9,42.95721435492617,6.537355822963965
0.98,5,0.6,1e-07,0.1,43.67149371949756,5.791037079136179
0.98,5,0.6,1e-07,0.3,43.25279355681787,6.23493021284735
0.98,5,0.6,1e-07,0.5,43.01410779529029,6.4755732236579675
0.98,5,0.6,1e-07,0.7,42.97277115502574,6.520706520976571
0.98,5,0.6,1e-07,0.9,42.87276315438569,6.637603455271909
0.98,5,0.7,1e-07,0.1,43.65327003938092,5.807399330836545
0.98,5,0.7,1e-07,0.3,43.12878363602421,6.357486776941161
0.98,5,0.7,1e-07,0.5,43.00610715523907,6.484312696090938
0.98,5,0.7,1e-07,0.7,42.96254811496031,6.531907235518839
0.98,5,0.7,1e-07,0.9,42.70563867331609,6.833441259227943
0.98,5,0.8,1e-07,0.1,43.635935319269976,5.82219410063547
0.98,5,0.8,1e-07,0.3,43.09767003582509,6.390534886944356
0.98,5,0.8,1e-07,0.5,42.998995475193574,6.492360269857672
0.98,5,0.8,1e-07,0.7,42.92076699469291,6.580960234896177
0.98,5,0.8,1e-07,0.9,42.62296539278699,6.928881334978485
0.98,5,0.9,1e-07,0.1,43.62393435919317,5.833155361784768
0.98,5,0.9,1e-07,0.3,43.05055515552355,6.441213886626485
0.98,5,0.9,1e-07,0.5,42.991439315145215,6.501754758170998
0.98,5,0.9,1e-07,0.7,42.80875803397605,6.7154498605548225
0.98,5,0.9,1e-07,0.9,42.52429083215546,7.032267233949645
0.98,5,1.0,1e-07,0.1,43.61682267914766,5.841879660574702
0.98,5,1.0,1e-07,0.3,43.04344347547802,6.452226717900426
0.98,5,1.0,1e-07,0.5,42.985661075108226,6.509232469428912
0.98,5,1.0,1e-07,0.7,42.7256402734441,6.814075745802475
0.98,5,1.0,1e-07,0.9,42.364278031131384,7.205590695748695
0.98,10,0.1,1e-07,0.1,41.64644282653723,8.05660210894146
0.98,10,0.1,1e-07,0.3,41.72333786702936,7.964810295281063
0.98,10,0.1,1e-07,0.5,41.630441546434824,8.076227019053627
0.98,10,0.1,1e-07,0.7,41.57221466606217,8.14666431524048
0.98,10,0.1,1e-07,0.9,41.56999226604795,8.14938054929774
0.98,10,0.2,1e-07,0.1,42.50828955205306,7.043532749822949
0.98,10,0.2,1e-07,0.3,42.50206683201323,7.053605744298137
0.98,10,0.2,1e-07,0.5,42.132703949649304,7.4820049641274995
0.98,10,0.2,1e-07,0.7,41.97580250864514,7.672426894515358
0.98,10,0.2,1e-07,0.9,41.82290138766656,7.847487030684987
0.98,10,0.3,1e-07,0.1,43.33857819736691,6.134869186812672
0.98,10,0.3,1e-07,0.3,43.11544923593887,6.369570057981482
0.98,10,0.3,1e-07,0.5,42.68252571316816,6.849733436238357
0.98,10,0.3,1e-07,0.7,42.58518459254518,6.967059847347179
0.98,10,0.3,1e-07,0.9,42.45672987172307,7.118194527639742
0.98,10,0.4,1e-07,0.1,43.67727195953454,5.785857232890997
0.98,10,0.4,1e-07,0.3,43.268350356917445,6.208199620735727
0.98,10,0.4,1e-07,0.5,43.00655163524193,6.48328070145778
0.98,10,0.4,1e-07,0.7,42.94876923487212,6.549418889978639
0.98,10,0.4,1e-07,0.9,43.00121787520779,6.4892953983620805
0.98,10,0.5,1e-07,0.1,43.68616155959143,5.777158037158527
0.98,10,0.5,1e-07,0.3,43.31546523721897,6.16164635907568
0.98,10,0.5,1e-07,0.5,43.02255291534433,6.466140513662966
0.98,10,0.5,1e-07,0.7,43.00344027522202,6.48689304556502
0.98,10,0.5,1e-07,0.9,42.98743899511962,6.504347050389016
0.98,10,0.6,1e-07,0.1,43.67682747953169,5.78608491231645
0.98,10,0.6,1e-07,0.3,43.27723995697433,6.204834399210599
0.98,10,0.6,1e-07,0.5,43.02655323536993,6.46171456341302
0.98,10,0.6,1e-07,0.7,42.98699451511677,6.504725224988766
0.98,10,0.6,1e-07,0.9,42.9594367549404,6.534962975388771
0.98,10,0.7,1e-07,0.1,43.660826199429295,5.799772139742363
0.98,10,0.7,1e-07,0.3,43.14122907610386,6.344243868935885
0.98,10,0.7,1e-07,0.5,43.01055195526752,6.479045118498791
0.98,10,0.7,1e-07,0.7,42.963437074965995,6.530607355302033
0.98,10,0.7,1e-07,0.9,42.82698171409268,6.689787974910956
0.98,10,0.8,1e-07,0.1,43.64526939932972,5.813210932730878
0.98,10,0.8,1e-07,0.3,43.053222035540614,6.433005254962548
0.98,10,0.8,1e-07,0.5,42.99010587513668,6.501739170122251
0.98,10,0.8,1e-07,0.7,42.87498555439991,6.6360521164985
0.98,10,0.8,1e-07,0.9,42.65141211296904,6.8986474743965776
0.98,10,0.9,1e-07,0.1,43.63104603923869,5.826197964235233
0.98,10,0.9,1e-07,0.3,43.036331795432524,6.45210981246792
0.98,10,0.9,1e-07,0.5,42.97232667502288,6.521246343222411
0.98,10,0.9,1e-07,0.7,42.81098043399028,6.713721854646316
0.98,10,0.9,1e-07,0.9,42.474509071836856,7.093466656471616
0.98,10,1.0,1e-07,0.1,43.620822999173264,5.836889904413692
0.98,10,1.0,1e-07,0.3,43.02477531535856,6.466186496342111
0.98,10,1.0,1e-07,0.5,42.854094994266205,6.664147899942304
0.98,10,1.0,1e-07,0.7,42.66830235307714,6.87652718316096
0.98,10,1.0,1e-07,0.9,42.31360731080708,7.264811507042758
0.98,15,0.1,1e-07,0.1,41.71355930696678,7.976573734935905
0.98,15,0.1,1e-07,0.3,41.64866522655145,8.053853358082268
0.98,15,0.1,1e-07,0.5,41.61043994630681,8.100472074873139
0.98,15,0.1,1e-07,0.7,41.57310362606786,8.145553386775987
0.98,15,0.1,1e-07,0.9,41.570881226053636,8.148289872809698
0.98,15,0.2,1e-07,0.1,42.66163515303447,6.875090246841074
0.98,15,0.2,1e-07,0.3,42.35449947106879,7.225784010488303
0.98,15,0.2,1e-07,0.5,42.067365389231135,7.5566747648176715
0.98,15,0.2,1e-07,0.7,41.99402618876177,7.640780661389328
0.98,15,0.2,1e-07,0.9,41.884684108061975,7.773945414769328
0.98,15,0.3,1e-07,0.1,43.44969819807807,6.023287148399323
0.98,15,0.3,1e-07,0.3,43.00210683521348,6.495728696074567
0.98,15,0.3,1e-07,0.5,42.78475611382244,6.729762737840877
0.98,15,0.3,1e-07,0.7,42.636744272875156,6.900018003321216
0.98,15,0.3,1e-07,0.9,42.48339867189375,7.072556251954741
0.98,15,0.4,1e-07,0.1,43.73861019992711,5.729016263642727
0.98,15,0.4,1e-07,0.3,43.32791067729863,6.148150324270315
0.98,15,0.4,1e-07,0.5,43.03055355539554,6.457273463787615
0.98,15,0.4,1e-07,0.7,43.01099643527037,6.478455244160474
0.98,15,0.4,1e-07,0.9,42.948769234872124,6.548860966651788
0.98,15,0.5,1e-07,0.1,43.749277719995376,5.718661752200008
0.98,15,0.5,1e-07,0.3,43.41769563787325,6.057524028678897
0.98,15,0.5,1e-07,0.5,43.03410939541829,6.453475771365709
0.98,15,0.5,1e-07,0.7,43.01810811531588,6.470822346918827
0.98,15,0.5,1e-07,0.9,43.00299579521918,6.487176033190154
0.98,15,0.6,1e-07,0.1,43.68749499959996,5.7750170684007
0.98,15,0.6,1e-07,0.3,43.327021717292936,6.1496661384599465
0.98,15,0.6,1e-07,0.5,43.02477531535855,6.46361493603101
0.98,15,0.6,1e-07,0.7,43.006107155239086,6.483875316667367
0.98,15,0.6,1e-07,0.9,42.9843276350997,6.507584741573218
0.98,15,0.7,1e-07,0.1,43.66704891946911,5.793877838604347
0.98,15,0.7,1e-07,0.3,43.16345307624609,6.3178002036932215
0.98,15,0.7,1e-07,0.5,43.01899707532158,6.469929917198992
0.98,15,0.7,1e-07,0.7,42.99010587513668,6.501352191668782
0.98,15,0.7,1e-07,0.9,42.94876923487212,6.5469397721078755
0.98,15,0.8,1e-07,0.1,43.647491799343946,5.812135375187861
0.98,15,0.8,1e-07,0.3,43.07900187570561,6.4064804149620285
0.98,15,0.8,1e-07,0.5,43.006107155239086,6.484290759267748
0.98,15,0.8,1e-07,0.7,42.970548755011514,6.52276159376022
0.98,15,0.8,1e-07,0.9,42.85009467424061,6.659952857732139
0.98,15,0.9,1e-07,0.1,43.63237947924722,5.826837696453563
0.98,15,0.9,1e-07,0.3,43.03766523544105,6.450991510167024
0.98,15,0.9,1e-07,0.5,42.98966139513383,6.502192879482546
0.98,15,0.9,1e-07,0.7,42.93943515481239,6.557149177798299
0.98,15,0.9,1e-07,0.9,42.6331884328524,6.912081013925999
0.98,15,1.0,1e-07,0.1,43.61726715915051,5.842093963247965
0.98,15,1.0,1e-07,0.3,43.02121947533581,6.470343965179314
0.98,15,1.0,1e-07,0.5,42.97499355503996,6.518570940179071
0.98,15,1.0,1e-07,0.7,42.837649234160956,6.676473831664319
0.98,15,1.0,1e-07,0.9,42.43406139157799,7.133350210383186
0.98,20,0.1,1e-07,0.1,41.67133370669653,8.02606103552544
0.98,20,0.1,1e-07,0.3,41.631330506440506,8.075021822135165
0.98,20,0.1,1e-07,0.5,41.57221466606217,8.146686140858987
0.98,20,0.1,1e-07,0.7,41.57132570605648,8.147777177510005
0.98,20,0.1,1e-07,0.9,41.56999226604795,8.14938054929774
0.98,20,0.2,1e-07,0.1,42.59362971259922,6.945949829712808
0.98,20,0.2,1e-07,0.3,42.22382235023246,7.37105505658213
0.98,20,0.2,1e-07,0.5,42.00336026882151,7.633728016873364
0.98,20,0.2,1e-07,0.7,41.89401818812172,7.761874686038119
0.98,20,0.2,1e-07,0.9,41.84379194780028,7.828178150685448
0.98,20,0.3,1e-07,0.1,43.40747259780782,6.068371940530897
0.98,20,0.3,1e-07,0.3,43.010107475264675,6.4821521111259734
0.98,20,0.3,1e-07,0.5,42.77408859375416,6.747100505021711
0.98,20,0.3,1e-07,0.7,42.539847632255025,7.01885036423446
0.98,20,0.3,1e-07,0.9,42.489621391933575,7.078028213233469
0.98,20,0.4,1e-07,0.1,43.68171675956298,5.7813887301931794
0.98,20,0.4,1e-07,0.3,43.298574997110876,6.179865310900826
0.98,20,0.4,1e-07,0.5,43.06077819558897,6.426427763051242
0.98,20,0.4,1e-07,0.7,42.998106515187885,6.493045608401496
0.98,20,0.4,1e-07,0.9,42.931434514761186,6.568250450895202
0.98,20,0.5,1e-07,0.1,43.687050519597115,5.776138734692842
0.98,20,0.5,1e-07,0.3,43.364358037531886,6.115452967290803
0.98,20,0.5,1e-07,0.5,43.04255451547235,6.444159712974115
0.98,20,0.5,1e-07,0.7,43.015885715301664,6.473268661081902
0.98,20,0.5,1e-07,0.9,42.991439315145215,6.499985139198545
0.98,20,0.6,1e-07,0.1,43.671049239494714,5.7909171629151635
0.98,20,0.6,1e-07,0.3,43.29679707709949,6.183798387537563
0.98,20,0.6,1e-07,0.5,43.030109075392694,6.457713807492667
0.98,20,0.6,1e-07,0.7,42.999884435199256,6.490733826484481
0.98,20,0.6,1e-07,0.9,42.97721595505418,6.515541594242762
0.98,20,0.7,1e-07,0.1,43.65460347938946,5.805517497802869
0.98,20,0.7,1e-07,0.3,43.138562196086795,6.347475795890043
0.98,20,0.7,1e-07,0.5,43.01633019530451,6.473081694457962
0.98,20,0.7,1e-07,0.7,42.986105555111074,6.505780692966332
0.98,20,0.7,1e-07,0.9,42.86209563431741,6.654252302230473
0.98,20,0.8,1e-07,0.1,43.636379799272824,5.821958739019884
0.98,20,0.8,1e-07,0.3,43.051444115529236,6.435342840323574
0.98,20,0.8,1e-07,0.5,43.00388475522486,6.487049951119608
0.98,20,0.8,1e-07,0.7,42.97232667502289,6.521180905258543
0.98,20,0.8,1e-07,0.9,42.84387195420078,6.675425612213142
0.98,20,0.9,1e-07,0.1,43.619934039167575,5.837122464001374
0.98,20,0.9,1e-07,0.3,43.04122107546381,6.448682176166228
0.98,20,0.9,1e-07,0.5,42.992772755153744,6.499870521297412
0.98,20,0.9,1e-07,0.7,42.94476891484651,6.551726097355348
0.98,20,0.9,1e-07,0.9,42.61452027273294,6.9326693212656805
0.98,20,1.0,1e-07,0.1,43.60571067907654,5.852099237379331
0.98,20,1.0,1e-07,0.3,43.03233147540691,6.462078601483755
0.98,20,1.0,1e-07,0.5,42.98032731507409,6.513811388706812
0.98,20,1.0,1e-07,0.7,42.8429829941951,6.675072676698873
0.98,20,1.0,1e-07,0.9,42.37005627116836,7.198484216889793
