spectral_radius,jump,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.95,20,1.0,1e-07,0.1,63.307286805166626,57.74131131224653
0.95,20,1.0,1e-07,0.3,53.64918082335476,38.64600441978944
0.95,20,1.0,1e-07,0.5,79.9312833915602,47.1546734196871
0.95,20,1.0,1e-07,0.7,92.04247450907184,60.419041440997916
0.95,20,1.0,1e-07,0.9,85.28148918580152,59.387114291747615
0.98,5,0.1,1e-07,0.1,10.76752806891218,9.403810908918054
0.98,5,0.1,1e-07,0.3,38.27861784498316,42.99071714568314
0.98,5,0.1,1e-07,0.5,35.952209510094136,41.11231445537539
0.98,5,0.1,1e-07,0.7,49.76531455849801,50.491046439572166
0.98,5,0.1,1e-07,0.9,56.32983972051096,40.58350469390278
0.98,5,0.2,1e-07,0.1,20.74699309278075,22.326193227065886
0.98,5,0.2,1e-07,0.3,61.76805255531554,47.8602070898141
0.98,5,0.2,1e-07,0.5,61.82094567565405,49.08832469563661
0.98,5,0.2,1e-07,0.7,64.5527197731374,51.09602960651392
0.98,5,0.2,1e-07,0.9,67.72808491345975,39.777141402056195
0.98,5,0.3,1e-07,0.1,26.753251371220813,26.362672337916358
0.98,5,0.3,1e-07,0.3,68.63082379923726,60.49233956879164
0.98,5,0.3,1e-07,0.5,67.33694251095643,44.03469183422318
0.98,5,0.3,1e-07,0.7,68.01566347530026,52.3295699863783
0.98,5,0.3,1e-07,0.9,84.888124383284,61.068119909181156
0.98,5,0.4,1e-07,0.1,33.290663253060245,41.844979263997324
0.98,5,0.4,1e-07,0.3,64.72384457423261,44.65948497655492
0.98,5,0.4,1e-07,0.5,69.29754380350428,48.3914172592816
0.98,5,0.4,1e-07,0.7,71.34215181658976,48.0873902677385
0.98,5,0.4,1e-07,0.9,77.49197713594864,59.59795053670982
0.98,5,0.5,1e-07,0.1,40.90149434176957,45.39263640790814
0.98,5,0.5,1e-07,0.3,57.752620209616765,42.150856907178735
0.98,5,0.5,1e-07,0.5,74.1503764745624,56.7128196091583
0.98,5,0.5,1e-07,0.7,72.5195793441253,57.728206783201856
0.98,5,0.5,1e-07,0.9,77.90267665857712,62.74744114039804
0.98,5,0.6,1e-07,0.1,42.15715034980576,38.41528466588882
0.98,5,0.6,1e-07,0.3,73.67389391151292,53.634224071217595
0.98,5,0.6,1e-07,0.5,71.0012356544079,54.34192066697171
0.98,5,0.6,1e-07,0.7,69.07485932207909,54.05725166296754
0.98,5,0.6,1e-07,0.9,77.8128916980025,55.02745805103621
0.98,5,0.7,1e-07,0.1,57.87129637037629,42.22819707650761
0.98,5,0.7,1e-07,0.3,56.26894596012126,39.651710266271536
0.98,5,0.7,1e-07,0.5,88.58219768692607,61.91554815914515
0.98,5,0.7,1e-07,0.7,76.74969553119806,53.73216087315149
0.98,5,0.7,1e-07,0.9,66.62755242641634,40.73458467960568
0.98,5,0.8,1e-07,0.1,56.73342756309394,48.00833148524777
0.98,5,0.8,1e-07,0.3,62.91125512263203,49.829525698553184
0.98,5,0.8,1e-07,0.5,73.10051470784329,50.58791928108356
0.98,5,0.8,1e-07,0.7,65.67014250028892,47.78120052847852
0.98,5,0.8,1e-07,0.9,48.378536949622635,28.686466440997116
0.98,5,0.9,1e-07,0.1,48.56032927078611,44.3451003877159
0.98,5,0.9,1e-07,0.3,59.36919397996283,42.62557160286267
0.98,5,0.9,1e-07,0.5,67.02447306895662,51.04451789527771
0.98,5,0.9,1e-07,0.7,53.03357601941489,46.580787407434144
0.98,5,0.9,1e-07,0.9,52.42774977553758,51.022751220210594
0.98,5,1.0,1e-07,0.1,45.852112613453514,40.056982072500766
0.98,5,1.0,1e-07,0.3,61.16000391142401,46.30631132483555
0.98,5,1.0,1e-07,0.5,50.340471682179015,37.223431102103966
0.98,5,1.0,1e-07,0.7,51.49745312958368,51.96230749483662
0.98,5,1.0,1e-07,0.9,33.91960245708545,39.53030099562718
0.98,10,0.1,1e-07,0.1,14.180690010756416,9.687456335232929
0.98,10,0.1,1e-07,0.3,29.1609995466304,31.21345509509785
0.98,10,0.1,1e-07,0.5,33.864931416735566,40.99092992886387
0.98,10,0.1,1e-07,0.7,44.00440924162822,31.91532794610277
0.98,10,0.1,1e-07,0.9,51.18987296761519,54.80684314959413
0.98,10,0.2,1e-07,0.1,39.587166973357874,44.43225513409437
0.98,10,0.2,1e-07,0.3,68.32679947729152,56.723834000142524
0.98,10,0.2,1e-07,0.5,70.16561324905992,47.460578401235935
0.98,10,0.2,1e-07,0.7,71.61150669831363,57.96909983949083
0.98,10,0.2,1e-07,0.9,72.2937835026802,53.68035346559647
0.98,10,0.3,1e-07,0.1,32.66616884906348,27.659387761861204
0.98,10,0.3,1e-07,0.3,56.26627908010417,36.88986638149027
0.98,10,0.3,1e-07,0.5,82.49859988799102,50.309274903161096
0.98,10,0.3,1e-07,0.7,89.36314905192415,57.67272410429025
0.98,10,0.3,1e-07,0.9,80.26819923371646,37.535970980631404
0.98,10,0.4,1e-07,0.1,35.399276386555364,27.80161798018875
0.98,10,0.4,1e-07,0.3,63.81354952840672,40.738582876271366
0.98,10,0.4,1e-07,0.5,79.29923282751508,50.65949259549686
0.98,10,0.4,1e-07,0.7,83.2991083731143,44.03562917467445
0.98,10,0.4,1e-07,0.9,93.45236507809516,55.53803650458492
0.98,10,0.5,1e-07,0.1,49.562631677200834,47.52611748379467
0.98,10,0.5,1e-07,0.3,66.84845898783013,46.561331938523665
0.98,10,0.5,1e-07,0.5,76.47900720946565,58.00550467233434
0.98,10,0.5,1e-07,0.7,92.2958281106933,53.11841523195861
0.98,10,0.5,1e-07,0.9,93.5563733987608,57.9928531817492
0.98,10,0.6,1e-07,0.1,57.12590340560578,56.822167672101344
0.98,10,0.6,1e-07,0.3,65.36789609835454,36.985546602473974
0.98,10,0.6,1e-07,0.5,72.1982203020686,49.06231310712004
0.98,10,0.6,1e-07,0.7,90.60858201989491,54.634090339255984
0.98,10,0.6,1e-07,0.9,97.12599230160635,62.39629506086199
0.98,10,0.7,1e-07,0.1,54.43457698838129,42.43357003228973
0.98,10,0.7,1e-07,0.3,69.14819852254846,41.69202982769926
0.98,10,0.7,1e-07,0.5,74.73086735827754,47.17019918055837
0.98,10,0.7,1e-07,0.7,83.27021717292938,49.176693222648694
0.98,10,0.7,1e-07,0.9,99.5710767972549,63.35584991795653
0.98,10,0.8,1e-07,0.1,52.45486305571113,48.17577037993537
0.98,10,0.8,1e-07,0.3,69.40688588420406,42.331544401415556
0.98,10,0.8,1e-07,0.5,92.56029371238587,60.34389230810825
0.98,10,0.8,1e-07,0.7,74.86332239912525,38.89658438105472
0.98,10,0.8,1e-07,0.9,98.50743615044759,58.91327323798872
0.98,10,0.9,1e-07,0.1,52.90289889857855,61.06213393883974
0.98,10,0.9,1e-07,0.3,71.41860237707905,44.49160159779456
0.98,10,0.9,1e-07,0.5,94.00885404165663,60.398487969723135
0.98,10,0.9,1e-07,0.7,81.35184148065179,48.4237286688316
0.98,10,0.9,1e-07,0.9,91.78067578739632,54.43712777811396
0.98,10,1.0,1e-07,0.1,36.54203447386902,37.14040869722877
0.98,10,1.0,1e-07,0.3,63.811771608395325,54.24353810053009
0.98,10,1.0,1e-07,0.5,78.26537234089838,45.514860407454194
0.98,10,1.0,1e-07,0.7,79.26545234729889,48.27286452687799
0.98,10,1.0,1e-07,0.9,85.28460054582143,62.13060362239877
0.98,15,0.1,1e-07,0.1,16.699113706874325,13.111120486848117
0.98,15,0.1,1e-07,0.3,34.52765110097696,34.682771842189545
0.98,15,0.1,1e-07,0.5,45.506307171240366,37.2330528913295
0.98,15,0.1,1e-07,0.7,52.75399809762559,48.67584147437227
0.98,15,0.1,1e-07,0.9,62.48677671991538,51.45535864623583
0.98,15,0.2,1e-07,0.1,35.0005778240037,27.710653825657197
0.98,15,0.2,1e-07,0.3,68.64193579930838,47.61555668174473
0.98,15,0.2,1e-07,0.5,75.44736912286317,50.42079144174541
0.98,15,0.2,1e-07,0.7,71.24169933594688,44.98484279966633
0.98,15,0.2,1e-07,0.9,87.76257656168048,56.09768992087788
0.98,15,0.3,1e-07,0.1,38.74843320798997,38.290229713460285
0.98,15,0.3,1e-07,0.3,72.58180654452356,47.1100898928188
0.98,15,0.3,1e-07,0.5,75.7433928047577,43.23948150614683
0.98,15,0.3,1e-07,0.7,82.40259220737657,47.71132269310687
0.98,15,0.3,1e-07,0.9,73.75701167204487,33.442353631175166
0.98,15,0.4,1e-07,0.1,44.419109084282304,42.34904258992289
0.98,15,0.4,1e-07,0.3,66.15240330337538,35.206978725242756
0.98,15,0.4,1e-07,0.5,87.97148216301747,50.61681872923546
0.98,15,0.4,1e-07,0.7,94.72135548621668,55.986398028201755
0.98,15,0.4,1e-07,0.9,88.50085784640548,53.98283020644308
0.98,15,0.5,1e-07,0.1,46.29837053630956,40.97774862389743
0.98,15,0.5,1e-07,0.3,68.87350988079046,36.83780766263121
0.98,15,0.5,1e-07,0.5,85.64285142811424,45.703121376655425
0.98,15,0.5,1e-07,0.7,104.56880994924039,60.729948138451824
0.98,15,0.5,1e-07,0.9,85.95220951009414,44.38838099142315
0.98,15,0.6,1e-07,0.1,53.86386466472873,50.901901748108344
0.98,15,0.6,1e-07,0.3,99.85243263905556,67.14454574040796
0.98,15,0.6,1e-07,0.5,84.63477078166252,49.409281901797044
0.98,15,0.6,1e-07,0.7,103.99231938555084,63.6053931966235
0.98,15,0.6,1e-07,0.9,89.11512921033682,54.61630050348912
0.98,15,0.7,1e-07,0.1,53.37671458161097,46.30804286858001
0.98,15,0.7,1e-07,0.3,81.34517428060911,47.79683939681429
0.98,15,0.7,1e-07,0.5,97.34378750300024,62.5952503242828
0.98,15,0.7,1e-07,0.7,99.06214719399775,59.34989477392026
0.98,15,0.7,1e-07,0.9,94.7595807664613,56.57054094496634
0.98,15,0.8,1e-07,0.1,46.61884061836058,37.093557163970665
0.98,15,0.8,1e-07,0.3,91.74245050715169,59.59287439480088
0.98,15,0.8,1e-07,0.5,92.67808091313972,50.24980885855916
0.98,15,0.8,1e-07,0.7,96.39437821692403,56.80292699673886
0.98,15,0.8,1e-07,0.9,92.37716795121388,56.14048034776793
0.98,15,0.9,1e-07,0.1,46.62861917842316,39.442145477156984
0.98,15,0.9,1e-07,0.3,79.06810322603584,51.14485659774913
0.98,15,0.9,1e-07,0.5,96.50772061764941,55.44308895008469
0.98,15,0.9,1e-07,0.7,90.47123769901592,58.72987581849051
0.98,15,0.9,1e-07,0.9,93.38702651767696,55.93557634927902
0.98,15,1.0,1e-07,0.1,51.73080513107715,55.33851462623083
0.98,15,1.0,1e-07,0.3,71.49105261754275,43.28796894385058
0.98,15,1.0,1e-07,0.5,95.61298237192308,58.05894793847886
0.98,15,1.0,1e-07,0.7,93.91506876105645,59.8002575451497
0.98,15,1.0,1e-07,0.9,101.21165248775459,61.28853254995326
0.98,20,0.1,1e-07,0.1,13.164164244250651,7.943149977490382
0.98,20,0.1,1e-07,0.3,43.35324603746078,43.54390572696227
0.98,20,0.1,1e-07,0.5,46.869082859962134,35.946041536591274
0.98,20,0.1,1e-07,0.7,48.550550710723535,42.44143611163951
0.98,20,0.1,1e-07,0.9,54.00876514565609,35.940126422349785
0.98,20,0.2,1e-07,0.1,46.735738859108736,56.85486450672199
0.98,20,0.2,1e-07,0.3,63.85755304868833,56.018595786572966
0.98,20,0.2,1e-07,0.5,56.38628868087224,42.31450496431782
0.98,20,0.2,1e-07,0.7,71.02879341458427,52.49032657092337
0.98,20,0.2,1e-07,0.9,64.84607657501488,50.82429777775152
0.98,20,0.3,1e-07,0.1,45.845889893413684,51.52893234233093
0.98,20,0.3,1e-07,0.3,50.82406592527403,35.54020383861555
0.98,20,0.3,1e-07,0.5,58.44912037407437,38.46536880944376
0.98,20,0.3,1e-07,0.7,77.89156465850601,52.104346278727114
0.98,20,0.3,1e-07,0.9,75.93051888595532,48.39962897237809
0.98,20,0.4,1e-07,0.1,51.20676320772328,56.927493547342486
0.98,20,0.4,1e-07,0.3,65.71059018054777,48.15340326128305
0.98,20,0.4,1e-07,0.5,88.03059800339581,51.557110953137276
0.98,20,0.4,1e-07,0.7,91.57977082611053,53.17508281572803
0.98,20,0.4,1e-07,0.9,91.85712634788561,61.595500312901194
0.98,20,0.5,1e-07,0.1,50.56226720359851,46.255354827091566
0.98,20,0.5,1e-07,0.3,70.17628076912818,48.130729545487775
0.98,20,0.5,1e-07,0.5,77.50308913601977,42.54674236521992
0.98,20,0.5,1e-07,0.7,91.37886586482473,56.3306253551472
0.98,20,0.5,1e-07,0.9,104.3830173080513,69.8406003574997
0.98,20,0.6,1e-07,0.1,54.74571299037255,47.339954134988226
0.98,20,0.6,1e-07,0.3,69.83447564694063,48.86832297561345
0.98,20,0.6,1e-07,0.5,85.91042838982672,61.091488183203275
0.98,20,0.6,1e-07,0.7,86.50780951364996,62.17893799124283
0.98,20,0.6,1e-07,0.9,90.41301081864326,64.3154354945169
0.98,20,0.7,1e-07,0.1,51.221431047817156,37.87273570628055
0.98,20,0.7,1e-07,0.3,67.23248971028792,52.88714636546575
0.98,20,0.7,1e-07,0.5,80.08951827257292,38.003941112929326
0.98,20,0.7,1e-07,0.7,73.85301935265932,50.976098675324465
0.98,20,0.7,1e-07,0.9,77.75866513765544,55.24070496125885
0.98,20,0.8,1e-07,0.1,53.21803522059542,44.560306940093874
0.98,20,0.8,1e-07,0.3,74.24505071516832,56.99854256080774
0.98,20,0.8,1e-07,0.5,77.97734929905504,56.48506846530741
0.98,20,0.8,1e-07,0.7,69.75180236641152,44.78105456272597
0.98,20,0.8,1e-07,0.9,80.00595603203813,53.585127248014444
0.98,20,0.9,1e-07,0.1,51.27121280813576,41.68858622882418
0.98,20,0.9,1e-07,0.3,64.44782249246605,49.73552190157594
0.98,20,0.9,1e-07,0.5,77.2119547341565,55.095927105782906
0.98,20,0.9,1e-07,0.7,80.12596563280617,58.9083895967895
0.98,20,0.9,1e-07,0.9,76.79636593149672,51.330791854906174
0.98,20,1.0,1e-07,0.1,49.753758078424056,51.579548697013955
0.98,20,1.0,1e-07,0.3,55.335982434150296,34.34842293428485
0.98,20,1.0,1e-07,0.5,64.85496617507178,45.04299747997364
0.98,20,1.0,1e-07,0.7,76.54656816989802,48.29822856085334
0.98,20,1.0,1e-07,0.9,81.61319572232443,60.09313414106644
