spectral_radius,input_scale,leaking_rate,ridge_alpha,jump,mean_T_VPT,std_dev
0.98,1.0,0.4,1e-07,20,3.552000000000001,2.1364493909287923
0.98,1.0,0.5,1e-06,1,2.3360000000000043,1.6011196082741612
0.98,1.0,0.5,1e-06,5,2.188000000000001,1.0971125739868248
0.98,1.0,0.5,1e-06,10,3.0260000000000034,1.7304346274852436
0.98,1.0,0.5,1e-06,20,2.5940000000000025,2.1935277522748584
0.98,1.0,0.5,1e-07,1,1.7240000000000009,1.1410276070279772
0.98,1.0,0.5,1e-07,5,2.4310000000000045,1.7482845878174402
0.98,1.0,0.5,1e-07,10,3.015000000000009,1.971394176718598
0.98,1.0,0.5,1e-07,20,2.3310000000000044,1.8731948643961185
0.98,1.0,0.6,1e-06,1,1.2170000000000059,0.5790431762830822
0.98,1.0,0.6,1e-06,5,1.6570000000000065,0.9901570582488404
0.98,1.0,0.6,1e-06,10,2.1660000000000026,1.3250373579639196
0.98,1.0,0.6,1e-06,20,2.029000000000002,2.104323881915517
0.98,1.0,0.6,1e-07,1,0.9970000000000041,0.4910916411424673
0.98,1.0,0.6,1e-07,5,1.2950000000000046,0.7752902682221682
0.98,1.0,0.6,1e-07,10,1.5610000000000028,0.6970358670828902
0.98,1.0,0.6,1e-07,20,1.720000000000003,1.855478374975036
0.98,1.0,0.7,1e-06,1,1.0960000000000008,0.5858532239392388
0.98,1.0,0.7,1e-06,5,1.3500000000000028,0.7664854858377972
0.98,1.0,0.7,1e-06,10,1.6730000000000032,1.2547553546408963
0.98,1.0,0.7,1e-06,20,1.6450000000000045,1.4042346669983632
0.98,1.0,0.7,1e-07,1,0.9630000000000024,0.4273768828563357
0.98,1.0,0.7,1e-07,5,1.0600000000000052,0.6037549171642429
0.98,1.0,0.7,1e-07,10,1.3190000000000055,0.8323334668268455
0.98,1.0,0.7,1e-07,20,1.5330000000000026,1.1759638599889022
0.99,0.6,0.3,1e-06,1,6.739000000000006,1.9339438978419223
0.99,0.6,0.3,1e-06,5,8.185000000000004,2.1411293748860687
0.99,0.6,0.3,1e-06,10,8.150000000000004,1.6884726826336274
0.99,0.6,0.3,1e-06,20,7.794000000000006,1.8121158903337276
0.99,0.6,0.3,1e-07,1,6.214000000000001,2.5004807537751623
0.99,0.6,0.3,1e-07,5,8.926000000000005,1.9572541991269286
0.99,0.6,0.3,1e-07,10,8.649000000000004,1.3584031065924425
0.99,0.6,0.3,1e-07,20,8.880000000000003,1.3945178378206555
0.99,0.6,0.4,1e-06,1,7.015000000000006,2.0737200871863113
0.99,0.6,0.4,1e-06,5,8.431000000000003,1.8675168004599039
0.99,0.6,0.4,1e-06,10,8.418000000000005,1.5867060219208853
0.99,0.6,0.4,1e-06,20,8.133000000000004,1.6538110532947874
0.99,0.6,0.4,1e-07,1,6.904000000000008,1.9831046366745255
0.99,0.6,0.4,1e-07,5,9.264000000000001,2.4986764496428897
0.99,0.6,0.4,1e-07,10,9.030000000000005,1.0439827584783181
0.99,0.6,0.4,1e-07,20,9.055,1.4595050530916291
0.99,0.6,0.5,1e-06,1,6.751000000000005,2.109942890222385
0.99,0.6,0.5,1e-06,5,9.180000000000003,1.2053215338655514
0.99,0.6,0.5,1e-06,10,9.043000000000005,0.6323693540961647
0.99,0.6,0.5,1e-06,20,7.921000000000005,1.921462724072469
0.99,0.6,0.5,1e-07,1,6.153000000000006,2.405263187262466
0.99,0.6,0.5,1e-07,5,9.166000000000007,1.8209788576477197
0.99,0.6,0.5,1e-07,10,9.613000000000008,1.4699153036824946
0.99,0.6,0.5,1e-07,20,9.134000000000004,1.809829826254391
0.99,0.6,0.6,1e-06,1,5.504000000000009,2.170019354752396
0.99,0.6,0.6,1e-06,5,9.393000000000004,2.0447716253899832
0.99,0.6,0.6,1e-06,10,8.956000000000005,1.791542352276385
0.99,0.6,0.6,1e-06,20,9.051000000000004,1.993413905840935
0.99,0.6,0.6,1e-07,1,5.069000000000005,1.4410340037625757
0.99,0.6,0.6,1e-07,5,8.300000000000004,2.176115805741967
0.99,0.6,0.6,1e-07,10,9.776000000000002,1.6782800719784512
0.99,0.6,0.6,1e-07,20,8.647000000000007,1.7622857316564764
0.99,0.6,0.7,1e-06,1,3.9560000000000017,1.5893722031041064
0.99,0.6,0.7,1e-06,5,7.845000000000004,1.9944410244477009
0.99,0.6,0.7,1e-06,10,7.645000000000005,1.8900780407168396
0.99,0.6,0.7,1e-06,20,7.409000000000004,2.0111934267991245
0.99,0.6,0.7,1e-07,1,3.5940000000000025,1.8261007639229592
0.99,0.6,0.7,1e-07,5,7.333000000000004,2.864466966121271
0.99,0.6,0.7,1e-07,10,8.330000000000004,2.8844999566649343
0.99,0.6,0.7,1e-07,20,8.203000000000003,2.171472081331004
0.99,0.7,0.3,1e-06,1,6.243000000000004,1.8437491694913386
0.99,0.7,0.3,1e-06,5,7.871000000000004,2.252132100921258
0.99,0.7,0.3,1e-06,10,7.942000000000002,1.9525665161525214
0.99,0.7,0.3,1e-06,20,8.293000000000005,2.2045886237572785
0.99,0.7,0.3,1e-07,1,5.938000000000001,1.8632326746812946
0.99,0.7,0.3,1e-07,5,8.529000000000003,1.7200171510772793
0.99,0.7,0.3,1e-07,10,8.823000000000004,1.5578610335970275
0.99,0.7,0.3,1e-07,20,8.392000000000007,2.221174464106769
0.99,0.7,0.4,1e-06,1,5.892000000000006,2.1635378434406927
0.99,0.7,0.4,1e-06,5,7.329000000000005,1.8635286421195638
0.99,0.7,0.4,1e-06,10,7.917000000000003,1.9562645526615277
0.99,0.7,0.4,1e-06,20,8.554000000000006,2.053417638961934
0.99,0.7,0.4,1e-07,1,5.361000000000004,1.864612292140107
0.99,0.7,0.4,1e-07,5,8.326000000000002,1.8448316996409186
0.99,0.7,0.4,1e-07,10,8.585000000000004,2.167209034680319
0.99,0.7,0.4,1e-07,20,8.454000000000006,1.9087912405498892
0.99,0.7,0.5,1e-06,1,5.617000000000009,2.002141603383737
0.99,0.7,0.5,1e-06,5,8.327000000000004,2.502425023851861
0.99,0.7,0.5,1e-06,10,8.219000000000005,2.343591047943304
0.99,0.7,0.5,1e-06,20,7.283999999999999,2.6170869301572726
0.99,0.7,0.5,1e-07,1,4.616000000000007,1.8631221108665967
0.99,0.7,0.5,1e-07,5,7.860000000000002,2.099237956973909
0.99,0.7,0.5,1e-07,10,8.099000000000004,2.3977946117213595
0.99,0.7,0.5,1e-07,20,7.7290000000000045,2.5838225558269294
0.99,0.7,0.6,1e-06,1,3.9490000000000025,1.4206403485752486
0.99,0.7,0.6,1e-06,5,6.592000000000004,2.019122581717117
0.99,0.7,0.6,1e-06,10,6.594000000000003,2.2554653621813823
0.99,0.7,0.6,1e-06,20,6.704000000000006,1.8642489104194202
0.99,0.7,0.6,1e-07,1,3.2480000000000047,1.5341760003337304
0.99,0.7,0.6,1e-07,5,6.318000000000008,2.7352506283702787
0.99,0.7,0.6,1e-07,10,7.157000000000005,2.694270031010258
0.99,0.7,0.6,1e-07,20,6.350000000000006,2.544692515806182
0.99,0.7,0.7,1e-06,1,2.9260000000000033,1.1947233989505681
0.99,0.7,0.7,1e-06,5,5.075000000000003,1.9045301257790623
0.99,0.7,0.7,1e-06,10,5.311000000000004,1.9380245096489395
0.99,0.7,0.7,1e-06,20,6.0380000000000065,2.6249335229677713
0.99,0.7,0.7,1e-07,1,2.3560000000000043,1.2607236017462342
0.99,0.7,0.7,1e-07,5,4.882000000000003,2.2117043202019575
0.99,0.7,0.7,1e-07,10,5.533000000000004,2.550476622123792
0.99,0.7,0.7,1e-07,20,5.137000000000006,2.8090872182970745
0.99,0.8,0.3,1e-06,1,5.483000000000002,1.8617548173698926
0.99,0.8,0.3,1e-06,5,7.1380000000000035,2.084398234503185
0.99,0.8,0.3,1e-06,10,7.8700000000000045,2.0090843685619575
0.99,0.8,0.3,1e-06,20,8.139000000000003,2.2867223268250134
0.99,0.8,0.3,1e-07,1,4.697000000000003,1.763760471265871
0.99,0.8,0.3,1e-07,5,7.115000000000009,1.921602196085338
0.99,0.8,0.3,1e-07,10,7.758000000000005,2.01208250327863
0.99,0.8,0.3,1e-07,20,7.738000000000002,2.543178326425421
0.99,0.8,0.4,1e-06,1,4.687000000000003,1.7451449796506866
0.99,0.8,0.4,1e-06,5,7.102000000000002,2.463159759333527
0.99,0.8,0.4,1e-06,10,7.391000000000003,2.6767777270442172
0.99,0.8,0.4,1e-06,20,6.974000000000002,1.8257831196503043
0.99,0.8,0.4,1e-07,1,3.940000000000005,1.8457302078039484
0.99,0.8,0.4,1e-07,5,7.5740000000000025,2.495757199729173
0.99,0.8,0.4,1e-07,10,6.9000000000000075,2.44065564961549
0.99,0.8,0.4,1e-07,20,7.0820000000000025,2.4091151902721437
0.99,0.8,0.5,1e-06,1,3.707000000000002,1.8527090975109926
0.99,0.8,0.5,1e-06,5,5.8000000000000025,1.8865842149238934
0.99,0.8,0.5,1e-06,10,6.010000000000005,2.451958400952188
0.99,0.8,0.5,1e-06,20,5.790000000000002,2.8279639318774907
0.99,0.8,0.5,1e-07,1,3.1650000000000036,1.8407919491349376
0.99,0.8,0.5,1e-07,5,5.818000000000003,3.014152617237552
0.99,0.8,0.5,1e-07,10,5.703000000000005,3.077396789495954
0.99,0.8,0.5,1e-07,20,4.930000000000007,2.6149837475594357
0.99,0.8,0.6,1e-06,1,2.982000000000002,1.9848516317347271
0.99,0.8,0.6,1e-06,5,4.808000000000004,2.5805224277265992
0.99,0.8,0.6,1e-06,10,4.831000000000003,2.2794514691039156
0.99,0.8,0.6,1e-06,20,4.054000000000005,2.335038329449861
0.99,0.8,0.6,1e-07,1,2.112000000000003,0.897472005134423
0.99,0.8,0.6,1e-07,5,4.211000000000004,2.615687099023884
0.99,0.8,0.6,1e-07,10,4.122000000000005,2.477538294355911
0.99,0.8,0.6,1e-07,20,3.7690000000000055,2.575891884377137
0.99,0.8,0.7,1e-06,1,1.9730000000000047,1.0664759725375903
0.99,0.8,0.7,1e-06,5,4.299000000000004,2.281214369584763
0.99,0.8,0.7,1e-06,10,4.2520000000000024,1.5824841231431044
0.99,0.8,0.7,1e-06,20,3.5290000000000035,1.8793879322800808
0.99,0.8,0.7,1e-07,1,1.7760000000000047,1.093756828550112
0.99,0.8,0.7,1e-07,5,3.5050000000000083,1.535928058211061
0.99,0.8,0.7,1e-07,10,3.5090000000000017,1.373061906834505
0.99,0.8,0.7,1e-07,20,2.461000000000003,1.7206681841656721
0.99,0.9,0.3,1e-06,1,4.2900000000000045,1.9517837995023952
0.99,0.9,0.3,1e-06,5,6.248000000000003,1.8012928690249121
0.99,0.9,0.3,1e-06,10,6.543000000000005,2.4938666764684916
0.99,0.9,0.3,1e-06,20,7.173000000000002,2.287000437254
0.99,0.9,0.3,1e-07,1,3.478000000000004,1.7790885306808106
0.99,0.9,0.3,1e-07,5,6.151000000000005,2.2578438829998864
0.99,0.9,0.3,1e-07,10,6.504000000000007,2.358377408304278
0.99,0.9,0.3,1e-07,20,6.421000000000002,2.516143676342831
0.99,0.9,0.4,1e-06,1,3.5440000000000027,1.3114816049034006
0.99,0.9,0.4,1e-06,5,4.798000000000004,2.0730354555578607
0.99,0.9,0.4,1e-06,10,5.726000000000004,2.721573809397788
0.99,0.9,0.4,1e-06,20,5.586000000000004,2.073201389156392
0.99,0.9,0.4,1e-07,1,2.891000000000008,1.1259214004538678
0.99,0.9,0.4,1e-07,5,4.855000000000004,2.2750109889844463
0.99,0.9,0.4,1e-07,10,5.079000000000002,2.45865390000301
0.99,0.9,0.4,1e-07,20,5.247000000000005,2.8165459342961174
0.99,0.9,0.5,1e-06,1,2.9830000000000068,2.4122294666967297
0.99,0.9,0.5,1e-06,5,3.379000000000006,1.7136799584519875
0.99,0.9,0.5,1e-06,10,4.153000000000003,1.8463507250790698
0.99,0.9,0.5,1e-06,20,3.5080000000000053,2.3714248881210622
0.99,0.9,0.5,1e-07,1,2.5270000000000024,2.0321444338432233
0.99,0.9,0.5,1e-07,5,3.3990000000000067,2.2678930750809214
0.99,0.9,0.5,1e-07,10,4.32,2.790720337117285
0.99,0.9,0.5,1e-07,20,3.4220000000000055,2.5454343440756815
0.99,0.9,0.6,1e-06,1,1.8670000000000044,0.7793657677881392
0.99,0.9,0.6,1e-06,5,2.5030000000000046,1.633429214872811
0.99,0.9,0.6,1e-06,10,3.3790000000000093,2.058800378861439
0.99,0.9,0.6,1e-06,20,2.6750000000000056,2.079719933067911
0.99,0.9,0.6,1e-07,1,1.568000000000005,0.7278021709228408
0.99,0.9,0.6,1e-07,5,2.182000000000005,1.6876480675780734
0.99,0.9,0.6,1e-07,10,2.4930000000000048,1.277282662530107
0.99,0.9,0.6,1e-07,20,2.512000000000005,2.1212298319606933
0.99,0.9,0.7,1e-06,1,1.4590000000000032,0.7837467703282738
0.99,0.9,0.7,1e-06,5,3.089000000000003,1.6566770958759593
0.99,0.9,0.7,1e-06,10,2.516000000000001,1.1861804247246717
0.99,0.9,0.7,1e-06,20,2.2980000000000045,1.5722836894148586
0.99,0.9,0.7,1e-07,1,1.1700000000000046,0.5307541803886281
0.99,0.9,0.7,1e-07,5,2.116000000000004,1.2422656720685807
0.99,0.9,0.7,1e-07,10,2.199000000000008,1.3155907418342514
0.99,0.9,0.7,1e-07,20,1.8900000000000048,1.4782219048573202
0.99,1.0,0.3,1e-06,1,3.4090000000000087,1.4454822724613414
0.99,1.0,0.3,1e-06,5,5.177000000000005,1.8912881853382364
0.99,1.0,0.3,1e-06,10,5.6720000000000015,2.3381565388142898
0.99,1.0,0.3,1e-06,20,5.399000000000006,2.014561738939765
0.99,1.0,0.3,1e-07,1,3.3400000000000034,2.400808197253583
0.99,1.0,0.3,1e-07,5,4.668000000000005,2.0747761325020124
0.99,1.0,0.3,1e-07,10,4.6100000000000065,1.4753236932958136
0.99,1.0,0.3,1e-07,20,4.713000000000003,3.0048645560157965
0.99,1.0,0.4,1e-06,1,2.148000000000006,0.6435339928861555
0.99,1.0,0.4,1e-06,5,3.6610000000000027,1.9780442361079786
0.99,1.0,0.4,1e-06,10,4.236000000000002,1.3296706359095138
0.99,1.0,0.4,1e-06,20,4.003000000000003,2.2235581845321697
0.99,1.0,0.4,1e-07,1,1.8830000000000027,0.6520513783437593
0.99,1.0,0.4,1e-07,5,3.4010000000000034,1.959453750411067
0.99,1.0,0.4,1e-07,10,3.6800000000000055,1.8127989408646494
0.99,1.0,0.4,1e-07,20,3.315000000000006,2.247940168242915
0.99,1.0,0.5,1e-06,1,2.265000000000005,1.5338562514134095
0.99,1.0,0.5,1e-06,5,2.2440000000000055,1.1594067448484142
0.99,1.0,0.5,1e-06,10,3.0510000000000046,1.6499996969696702
0.99,1.0,0.5,1e-06,20,2.6450000000000045,2.206126696271092
0.99,1.0,0.5,1e-07,1,1.9820000000000022,1.5171670969276922
0.99,1.0,0.5,1e-07,5,2.2490000000000068,1.641505102032887
0.99,1.0,0.5,1e-07,10,2.881000000000006,1.6816477038904423
0.99,1.0,0.5,1e-07,20,2.3130000000000024,1.9026641847682961
0.99,1.0,0.6,1e-06,1,1.1890000000000043,0.6253151205592273
0.99,1.0,0.6,1e-06,5,1.5800000000000012,0.9671607932500151
0.99,1.0,0.6,1e-06,10,2.1480000000000046,1.3358952054708468
0.99,1.0,0.6,1e-06,20,2.0070000000000023,2.048885306697277
0.99,1.0,0.6,1e-07,1,1.0810000000000044,0.5830085762662492
0.99,1.0,0.6,1e-07,5,1.2760000000000062,0.8703930146778558
0.99,1.0,0.6,1e-07,10,1.6870000000000034,0.9177641309181798
0.99,1.0,0.6,1e-07,20,1.7000000000000015,1.8559094805512464
0.99,1.0,0.7,1e-06,1,1.0190000000000026,0.5025723828464891
0.99,1.0,0.7,1e-06,5,1.4040000000000035,0.817498623852051
0.99,1.0,0.7,1e-06,10,1.6840000000000046,1.210679148246968
0.99,1.0,0.7,1e-06,20,1.6100000000000037,1.3621527080323983
0.99,1.0,0.7,1e-07,1,0.9220000000000056,0.4270316147546936
0.99,1.0,0.7,1e-07,5,1.0290000000000021,0.6020788984842456
0.99,1.0,0.7,1e-07,10,1.3560000000000016,0.836650464650561
0.99,1.0,0.7,1e-07,20,1.4740000000000024,1.0635619398981877
